id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,margin_promosi,hari_jual,kedaluwarsa
P0009476,105,2025-01-01,Tahun Baru,2,4700,0.0699,0.1277,127,238
P0018089,105,2025-01-01,Tahun Baru,2,6400,0.0512,0.1719,72,293
P0009519,105,2025-01-01,Tahun Baru,2,58300,0.1462,0.0875,139,226
P0017562,105,2025-01-01,Tahun Baru,2,7100,0.0964,0.0845,136,229
P0014240,105,2025-01-01,Tahun Baru,2,20100,0.0677,0.0896,163,202
P0015681,105,2025-01-01,Tahun Baru,2,18900,0.0564,0.127,147,218
P0011861,105,2025-01-01,Tahun Baru,2,28600,0.0,0.2098,123,242
P0017625,105,2025-01-01,Tahun Baru,2,10500,0.0697,0.1714,170,195
P0012106,105,2025-01-01,Tahun Baru,2,6700,0.1323,0.0448,129,236
P0021406,105,2025-01-01,Tahun Baru,2,13403,0.3679,0.0226,4,6
P0010532,105,2025-01-01,Tahun Baru,2,21100,0.0801,0.0853,141,224
P0021484,105,2025-01-01,Tahun Baru,2,36400,0.0628,0.1593,86,279
P0012637,105,2025-01-01,Tahun Baru,2,7300,0.0935,0.0685,58,307
P0013617,105,2025-01-01,Tahun Baru,2,24100,0.0913,0.1203,163,202
P0018791,105,2025-01-01,Tahun Baru,2,43800,0.0997,0.1005,57,308
P0009924,105,2025-01-01,Tahun Baru,2,35700,0.0505,0.1317,55,310
P0028471,105,2025-01-01,Tahun Baru,3,13460,0.3494,0.0267,4,6
P0026622,105,2025-01-01,Tahun Baru,3,27000,0.0,0.2148,31,334
P0028075,105,2025-01-01,Tahun Baru,3,9300,0.0565,0.086,166,199
P0026761,105,2025-01-01,Tahun Baru,3,16800,0.0996,0.0595,125,240
P0032697,105,2025-01-01,Tahun Baru,3,31000,0.0745,0.1452,79,286
P0029625,105,2025-01-01,Tahun Baru,3,3600,0.0976,0.1389,53,312
P0029529,105,2025-01-01,Tahun Baru,3,47900,0.1012,0.0752,64,301
P0034090,105,2025-01-01,Tahun Baru,3,7600,0.0,0.2105,46,319
P0021738,105,2025-01-01,Tahun Baru,3,7600,0.0862,0.1053,97,268
P0035122,105,2025-01-01,Tahun Baru,3,9100,0.1262,0.1099,39,326
P0035366,105,2025-01-01,Tahun Baru,3,29600,0.1383,0.0169,75,290
P0027252,105,2025-01-01,Tahun Baru,3,7700,0.1498,0.026,29,336
P0031644,105,2025-01-01,Tahun Baru,3,14750,0.0,0.2,38,327
P0031334,105,2025-01-01,Tahun Baru,3,18600,0.0793,0.0538,63,302
P0027514,105,2025-01-01,Tahun Baru,3,29700,0.054,0.1785,127,238
P0030830,105,2025-01-01,Tahun Baru,3,40200,0.0997,0.0771,113,252
P0027705,105,2025-01-01,Tahun Baru,3,44800,0.0958,0.0848,84,281
P0027397,105,2025-01-01,Tahun Baru,3,26150,0.0,0.2237,144,221
P0029348,105,2025-01-01,Tahun Baru,3,52300,0.0741,0.0994,172,193
P0028617,105,2025-01-01,Tahun Baru,3,31800,0.0,0.2233,33,332
P0030850,105,2025-01-01,Tahun Baru,3,9600,0.0949,0.1354,158,207
P0033175,105,2025-01-01,Tahun Baru,3,9200,0.0,0.1413,169,196
P0035418,105,2025-01-01,Tahun Baru,3,25100,0.1082,0.1116,24,341
P0030049,105,2025-01-01,Tahun Baru,3,3800,0.1444,0.0526,137,228
P0026203,105,2025-01-01,Tahun Baru,3,9600,0.1462,0.0312,74,291
P0035897,105,2025-01-01,Tahun Baru,3,54200,0.0,0.1753,27,338
P0030866,105,2025-01-01,Tahun Baru,3,13700,0.0806,0.0949,30,335
P0026523,105,2025-01-01,Tahun Baru,3,6600,0.1192,0.0152,109,256
P0026206,105,2025-01-01,Tahun Baru,3,8400,0.0,0.2024,55,310
P0022296,105,2025-01-01,Tahun Baru,3,8500,0.094,0.0706,40,325
P0032929,105,2025-01-01,Tahun Baru,3,14600,0.1169,0.0205,81,284
P0021839,105,2025-01-01,Tahun Baru,3,10600,0.0925,0.1038,100,265
P0033242,105,2025-01-01,Tahun Baru,3,53100,0.0603,0.0866,167,198
P0026104,105,2025-01-01,Tahun Baru,3,8800,0.0,0.2159,120,245
P0024889,105,2025-01-01,Tahun Baru,3,34800,0.0917,0.069,143,222
P0027161,105,2025-01-01,Tahun Baru,3,19700,0.1001,0.1015,31,334
P0035377,105,2025-01-01,Tahun Baru,3,1600,0.0,0.1875,97,268
P0032915,105,2025-01-01,Tahun Baru,3,16604,0.3717,0.0243,7,3
P0035772,105,2025-01-01,Tahun Baru,3,17000,0.1374,0.0294,173,192
P0027439,105,2025-01-01,Tahun Baru,3,9600,0.1242,0.1042,123,242
P0025647,105,2025-01-01,Tahun Baru,3,7400,0.0892,0.1351,178,187
P0024907,105,2025-01-01,Tahun Baru,3,10200,0.0937,0.1373,94,271
P0034361,105,2025-01-01,Tahun Baru,3,26500,0.1165,0.0528,173,192
P0032169,105,2025-01-01,Tahun Baru,3,11200,0.0,0.1786,36,329
P0031389,105,2025-01-01,Tahun Baru,3,14100,0.0,0.1844,121,244
P0026710,105,2025-01-01,Tahun Baru,3,13600,0.0562,0.1691,160,205
P0028594,105,2025-01-01,Tahun Baru,3,18200,0.1375,0.022,150,215
P0033313,105,2025-01-01,Tahun Baru,3,4175,0.4419,0.0898,7,3
P0024317,105,2025-01-01,Tahun Baru,3,12300,0.1305,0.1057,105,260
P0025925,105,2025-01-01,Tahun Baru,3,10300,0.0,0.1456,165,200
P0024614,105,2025-01-01,Tahun Baru,3,12200,0.0,0.1721,80,285
P0034735,105,2025-01-01,Tahun Baru,3,9500,0.1059,0.0737,175,190
P0028581,105,2025-01-01,Tahun Baru,3,16400,0.0987,0.0854,122,243
P0032005,105,2025-01-01,Tahun Baru,3,9500,0.1436,0.0211,151,214
P0023851,105,2025-01-01,Tahun Baru,3,77800,0.0521,0.1118,51,314
P0025082,105,2025-01-01,Tahun Baru,3,18328,0.4032,0.007,7,3
P0025987,105,2025-01-01,Tahun Baru,3,14008,0.4269,0.0077,6,4
P0025060,105,2025-01-01,Tahun Baru,3,10900,0.0787,0.0642,165,200
P0030849,105,2025-01-01,Tahun Baru,3,53800,0.0616,0.0892,137,228
P0028013,105,2025-01-01,Tahun Baru,3,2550,0.0,0.1765,34,331
P0027628,105,2025-01-01,Tahun Baru,3,17500,0.0682,0.16,35,330
P0025215,105,2025-01-01,Tahun Baru,3,30900,0.0938,0.055,45,320
P0028241,105,2025-01-01,Tahun Baru,3,15600,0.0,0.1282,99,266
P0033972,105,2025-01-01,Tahun Baru,3,50200,0.0611,0.0837,146,219
P0030235,105,2025-01-01,Tahun Baru,3,15200,0.0921,0.1447,60,305
P0029544,105,2025-01-01,Tahun Baru,3,12300,0.0818,0.1463,17,348
P0034555,105,2025-01-01,Tahun Baru,3,45600,0.1019,0.1206,28,337
P0030663,105,2025-01-01,Tahun Baru,3,10200,0.0609,0.1373,99,266
P0028312,105,2025-01-01,Tahun Baru,3,5720,0.4029,0.0734,3,7
P0023655,105,2025-01-01,Tahun Baru,3,43500,0.0746,0.0736,55,310
P0026868,105,2025-01-01,Tahun Baru,3,19800,0.0673,0.0859,29,336
P0033355,105,2025-01-01,Tahun Baru,3,9300,0.1106,0.1075,147,218
P0027043,105,2025-01-01,Tahun Baru,3,12300,0.0935,0.0569,157,208
P0036030,105,2025-01-01,Tahun Baru,3,42600,0.0,0.1362,111,254
P0021778,105,2025-01-01,Tahun Baru,3,12657,0.3563,0.0282,3,7
P0032280,105,2025-01-01,Tahun Baru,3,15300,0.1359,0.0327,58,307
P0022812,105,2025-01-01,Tahun Baru,3,37000,0.1362,0.027,146,219
P0029486,105,2025-01-01,Tahun Baru,3,1500,0.0,0.1333,169,196
P0027081,105,2025-01-01,Tahun Baru,3,15900,0.0776,0.1384,152,213
P0027763,105,2025-01-01,Tahun Baru,3,5900,0.1425,0.0169,48,317
P0027155,105,2025-01-01,Tahun Baru,3,26800,0.0,0.1493,49,316
P0025209,105,2025-01-01,Tahun Baru,3,8100,0.1261,0.1111,91,274
P0030553,105,2025-01-01,Tahun Baru,3,10300,0.0839,0.1262,104,261
P0021992,105,2025-01-01,Tahun Baru,3,2550,0.0,0.1765,1,9
P0034301,105,2025-01-01,Tahun Baru,3,5800,0.1272,0.0172,101,264
P0022790,105,2025-01-01,Tahun Baru,3,5800,0.1302,0.069,157,208
P0023165,105,2025-01-01,Tahun Baru,3,24000,0.0,0.2083,91,274
P0024961,105,2025-01-01,Tahun Baru,3,32600,0.1341,0.0429,70,295
P0026362,105,2025-01-01,Tahun Baru,3,7800,0.0867,0.0897,178,187
P0024772,105,2025-01-01,Tahun Baru,3,20200,0.1386,0.0941,16,349
P0032547,105,2025-01-01,Tahun Baru,3,29900,0.0544,0.097,126,239
P0033023,105,2025-01-01,Tahun Baru,3,15600,0.0943,0.0641,162,203
P0033630,105,2025-01-01,Tahun Baru,3,20800,0.1177,0.0337,92,273
P0028622,105,2025-01-01,Tahun Baru,3,6100,0.0,0.2131,48,317
P0027844,105,2025-01-01,Tahun Baru,3,3632,0.4464,0.0914,7,3
P0025226,105,2025-01-01,Tahun Baru,3,32400,0.0671,0.1111,125,240
P0023206,105,2025-01-01,Tahun Baru,3,2400,0.0,0.2083,151,214
P0027391,105,2025-01-01,Tahun Baru,3,14406,0.1422,0.0212,43,322
P0023733,105,2025-01-01,Tahun Baru,3,4524,0.3512,0.0937,4,6
P0034367,105,2025-01-01,Tahun Baru,3,29579,0.4303,0.0162,5,5
P0027598,105,2025-01-01,Tahun Baru,3,6500,0.1194,0.0615,119,246
P0030092,105,2025-01-01,Tahun Baru,3,40900,0.143,0.0587,33,332
P0028996,105,2025-01-01,Tahun Baru,3,19100,0.128,0.0628,119,246
P0024837,105,2025-01-01,Tahun Baru,3,6700,0.1292,0.0597,169,196
P0026184,105,2025-01-01,Tahun Baru,3,8500,0.0737,0.0706,98,267
P0035220,105,2025-01-01,Tahun Baru,3,6750,0.0,0.2148,125,240
P0025160,105,2025-01-01,Tahun Baru,3,30600,0.064,0.098,15,350
P0032616,105,2025-01-01,Tahun Baru,3,9300,0.1342,0.0645,131,234
P0032989,105,2025-01-01,Tahun Baru,3,42500,0.1017,0.0965,21,344
P0028374,105,2025-01-01,Tahun Baru,3,50200,0.1325,0.0737,81,284
P0021653,105,2025-01-01,Tahun Baru,3,11500,0.1067,0.0783,132,233
P0029875,105,2025-01-01,Tahun Baru,3,57400,0.1213,0.0505,159,206
P0033481,105,2025-01-01,Tahun Baru,3,34500,0.0743,0.1594,158,207
P0027220,105,2025-01-01,Tahun Baru,3,16950,0.0,0.1917,125,240
P0030210,105,2025-01-01,Tahun Baru,3,13000,0.1129,0.0769,110,255
P0031534,105,2025-01-01,Tahun Baru,3,25000,0.0655,0.156,145,220
P0027814,105,2025-01-01,Tahun Baru,3,10800,0.1174,0.0741,45,320
P0024704,105,2025-01-01,Tahun Baru,3,7500,0.1026,0.1333,69,296
P0022770,105,2025-01-01,Tahun Baru,3,18100,0.111,0.105,25,340
P0022598,105,2025-01-01,Tahun Baru,3,5000,0.0,0.14,58,307
P0033980,105,2025-01-01,Tahun Baru,3,16400,0.1069,0.122,180,185
P0030918,105,2025-01-01,Tahun Baru,3,6300,0.0,0.1587,27,338
P0032597,105,2025-01-01,Tahun Baru,3,20000,0.0,0.135,54,311
P0026453,105,2025-01-01,Tahun Baru,3,6100,0.0,0.1967,76,289
P0032060,105,2025-01-01,Tahun Baru,3,29800,0.0523,0.1879,101,264
P0022322,105,2025-01-01,Tahun Baru,3,18200,0.0721,0.1374,146,219
P0028549,105,2025-01-01,Tahun Baru,3,20000,0.0669,0.13,116,249
P0032842,105,2025-01-01,Tahun Baru,3,6600,0.1135,0.0455,27,338
P0023537,105,2025-01-01,Tahun Baru,3,16400,0.1404,0.0061,95,270
P0022882,105,2025-01-01,Tahun Baru,3,16500,0.1144,0.1091,123,242
P0029855,105,2025-01-01,Tahun Baru,3,35600,0.0,0.2079,178,187
P0027118,105,2025-01-01,Tahun Baru,3,4400,0.0581,0.0909,111,254
P0023616,105,2025-01-01,Tahun Baru,3,9900,0.0581,0.1111,58,307
P0032054,105,2025-01-01,Tahun Baru,3,4300,0.121,0.1163,166,199
P0030391,105,2025-01-01,Tahun Baru,3,10800,0.0702,0.0741,90,275
P0024025,105,2025-01-01,Tahun Baru,3,21200,0.1361,0.0425,32,333
P0034083,105,2025-01-01,Tahun Baru,3,9300,0.0777,0.0645,40,325
P0035194,105,2025-01-01,Tahun Baru,3,26700,0.0913,0.1236,18,347
P0031664,105,2025-01-01,Tahun Baru,3,20600,0.126,0.0971,156,209
P0029125,105,2025-01-01,Tahun Baru,3,36600,0.1179,0.123,179,186
P0027594,105,2025-01-01,Tahun Baru,3,25400,0.0,0.2087,165,200
P0028127,105,2025-01-01,Tahun Baru,3,5247,0.3103,0.028,3,7
P0025896,105,2025-01-01,Tahun Baru,3,30472,0.4747,0.0056,3,7
P0030290,105,2025-01-01,Tahun Baru,3,7000,0.0546,0.1286,58,307
P0024166,105,2025-01-01,Tahun Baru,3,36900,0.119,0.0894,47,318
P0035595,105,2025-01-01,Tahun Baru,3,36300,0.1358,0.0275,49,316
P0035097,105,2025-01-01,Tahun Baru,3,25400,0.12,0.0748,177,188
P0030215,105,2025-01-01,Tahun Baru,3,5800,0.1095,0.1034,52,313
P0031312,105,2025-01-01,Tahun Baru,3,11746,0.1427,0.0295,140,225
P0023072,105,2025-01-01,Tahun Baru,3,34300,0.0646,0.1399,42,323
P0030472,105,2025-01-01,Tahun Baru,3,4800,0.0656,0.0833,173,192
P0031632,105,2025-01-01,Tahun Baru,3,25200,0.0,0.1865,25,340
P0022882,105,2025-01-01,Tahun Baru,3,16500,0.1146,0.1091,81,284
P0034280,105,2025-01-01,Tahun Baru,3,20800,0.1421,0.0048,174,191
P0035613,105,2025-01-01,Tahun Baru,3,25400,0.0815,0.0591,151,214
P0035844,105,2025-01-01,Tahun Baru,3,7600,0.0869,0.1579,176,189
P0027606,105,2025-01-01,Tahun Baru,3,51400,0.0,0.1829,43,322
P0028514,105,2025-01-01,Tahun Baru,3,17400,0.1293,0.0115,161,204
P0023456,105,2025-01-01,Tahun Baru,3,2900,0.1284,0.0345,142,223
P0033822,105,2025-01-01,Tahun Baru,3,8200,0.0972,0.1463,124,241
P0032526,105,2025-01-01,Tahun Baru,3,14300,0.0,0.2028,105,260
P0029875,105,2025-01-01,Tahun Baru,3,57700,0.1168,0.0555,126,239
P0024601,105,2025-01-01,Tahun Baru,3,3000,0.1464,0.1,17,348
P0033157,105,2025-01-01,Tahun Baru,3,6400,0.1383,0.0625,84,281
P0022581,105,2025-01-01,Tahun Baru,3,6900,0.0995,0.1304,163,202
P0025658,105,2025-01-01,Tahun Baru,3,2900,0.0988,0.1379,178,187
P0023537,105,2025-01-01,Tahun Baru,3,17600,0.0804,0.0739,150,215
P0033768,105,2025-01-01,Tahun Baru,3,18400,0.0754,0.1576,143,222
P0027847,105,2025-01-01,Tahun Baru,3,3500,0.1426,0.1143,134,231
P0026459,105,2025-01-01,Tahun Baru,3,29400,0.0842,0.1156,102,263
P0032775,105,2025-01-01,Tahun Baru,3,10700,0.1204,0.028,104,261
P0026869,105,2025-01-01,Tahun Baru,3,34300,0.0,0.172,66,299
P0024896,105,2025-01-01,Tahun Baru,3,9300,0.0937,0.0968,100,265
P0026283,105,2025-01-01,Tahun Baru,3,32700,0.067,0.1468,69,296
P0021898,105,2025-01-01,Tahun Baru,3,8950,0.0,0.1732,22,343
P0028775,105,2025-01-01,Tahun Baru,3,9400,0.0529,0.1702,106,259
P0027982,105,2025-01-01,Tahun Baru,3,11820,0.3493,0.0102,4,6
P0022437,105,2025-01-01,Tahun Baru,3,13900,0.0791,0.1007,106,259
P0032073,105,2025-01-01,Tahun Baru,3,41100,0.086,0.0535,29,336
P0032222,105,2025-01-01,Tahun Baru,3,6095,0.3623,0.0812,3,7
P0025165,105,2025-01-01,Tahun Baru,3,5200,0.0,0.1538,1,9
P0035950,105,2025-01-01,Tahun Baru,3,8400,0.1304,0.0238,130,235
P0026848,105,2025-01-01,Tahun Baru,3,5100,0.0894,0.0392,94,271
P0023558,105,2025-01-01,Tahun Baru,3,32200,0.0,0.2236,126,239
P0034429,105,2025-01-01,Tahun Baru,3,10400,0.0893,0.1154,103,262
P0033650,105,2025-01-01,Tahun Baru,3,4400,0.1047,0.0682,104,261
P0032854,105,2025-01-01,Tahun Baru,3,5928,0.4823,0.0722,7,3
P0034641,105,2025-01-01,Tahun Baru,3,17000,0.0765,0.1235,45,320
P0023532,105,2025-01-01,Tahun Baru,3,8700,0.1078,0.069,89,276
P0026242,105,2025-01-01,Tahun Baru,3,16150,0.0,0.1703,18,347
P0033504,105,2025-01-01,Tahun Baru,3,21150,0.0,0.2199,31,334
P0035600,105,2025-01-01,Tahun Baru,3,10500,0.1068,0.0571,67,298
P0028343,105,2025-01-01,Tahun Baru,3,9500,0.1385,0.0947,84,281
P0024686,105,2025-01-01,Tahun Baru,3,21700,0.1234,0.0968,151,214
P0023724,105,2025-01-01,Tahun Baru,3,35300,0.0545,0.1785,113,252
P0031146,105,2025-01-01,Tahun Baru,3,30100,0.1073,0.0897,119,246
P0032787,105,2025-01-01,Tahun Baru,3,26400,0.1183,0.0303,143,222
P0029558,105,2025-01-01,Tahun Baru,3,13800,0.1212,0.1232,161,204
P0030538,105,2025-01-01,Tahun Baru,3,8800,0.0582,0.1136,23,342
P0027299,105,2025-01-01,Tahun Baru,3,11900,0.105,0.0588,165,200
P0021847,105,2025-01-01,Tahun Baru,3,10700,0.0,0.1869,1,9
P0025933,105,2025-01-01,Tahun Baru,3,3600,0.1407,0.0556,47,318
P0028057,105,2025-01-01,Tahun Baru,3,22600,0.0924,0.146,42,323
P0034908,105,2025-01-01,Tahun Baru,3,32950,0.0,0.1745,173,192
P0030327,105,2025-01-01,Tahun Baru,3,25800,0.1061,0.0388,45,320
P0029804,105,2025-01-01,Tahun Baru,3,6900,0.0,0.1594,37,328
P0025656,105,2025-01-01,Tahun Baru,3,18700,0.0906,0.1016,118,247
P0029182,105,2025-01-01,Tahun Baru,3,14100,0.0,0.1348,81,284
P0034509,105,2025-01-01,Tahun Baru,3,24100,0.0,0.1743,173,192
P0025257,105,2025-01-01,Tahun Baru,3,38900,0.0594,0.0848,136,229
P0045300,105,2025-01-01,Tahun Baru,4,7400,0.1163,0.0946,172,193
P0047571,105,2025-01-01,Tahun Baru,4,7350,0.0,0.1701,2,8
P0040883,105,2025-01-01,Tahun Baru,4,58100,0.0722,0.1239,142,223
P0045054,105,2025-01-01,Tahun Baru,4,20700,0.0757,0.1063,138,227
P0036520,105,2025-01-01,Tahun Baru,4,24900,0.0868,0.1124,20,345
P0047184,105,2025-01-01,Tahun Baru,4,34500,0.0608,0.1797,177,188
P0039386,105,2025-01-01,Tahun Baru,4,19027,0.457,0.0119,4,6
P0037506,105,2025-01-01,Tahun Baru,4,60500,0.052,0.1455,95,270
P0048498,105,2025-01-01,Tahun Baru,4,8700,0.0,0.2069,1,9
P0042882,105,2025-01-01,Tahun Baru,4,7400,0.0574,0.1081,85,280
P0047027,105,2025-01-01,Tahun Baru,4,26500,0.0,0.2226,108,257
P0046014,105,2025-01-01,Tahun Baru,4,11700,0.0642,0.1282,89,276
P0044199,105,2025-01-01,Tahun Baru,4,15400,0.1078,0.0714,91,274
P0036830,105,2025-01-01,Tahun Baru,4,10300,0.0505,0.1553,98,267
P0045114,105,2025-01-01,Tahun Baru,4,23800,0.0,0.1597,139,226
P0042249,105,2025-01-01,Tahun Baru,4,10950,0.0,0.2055,125,240
P0041289,105,2025-01-01,Tahun Baru,4,19100,0.1004,0.0942,156,209
P0048804,105,2025-01-01,Tahun Baru,4,21400,0.0765,0.0748,76,289
P0044508,105,2025-01-01,Tahun Baru,4,13700,0.11,0.0365,71,294
P0046357,105,2025-01-01,Tahun Baru,4,31600,0.0876,0.0728,45,320
P0041987,105,2025-01-01,Tahun Baru,4,62400,0.0675,0.1314,125,240
P0038812,105,2025-01-01,Tahun Baru,4,54600,0.0774,0.1209,60,305
P0036556,105,2025-01-01,Tahun Baru,4,7100,0.1333,0.1127,18,347
P0046056,105,2025-01-01,Tahun Baru,4,12200,0.0643,0.0902,32,333
P0047711,105,2025-01-01,Tahun Baru,4,37100,0.1033,0.0647,65,300
P0040500,105,2025-01-01,Tahun Baru,4,44500,0.1487,0.036,43,322
P0048881,105,2025-01-01,Tahun Baru,4,4300,0.1396,0.093,74,291
P0040759,105,2025-01-01,Tahun Baru,4,13500,0.0705,0.1037,156,209
P0045041,105,2025-01-01,Tahun Baru,4,10500,0.0813,0.1429,174,191
P0045982,105,2025-01-01,Tahun Baru,4,41900,0.1232,0.0477,112,253
P0041136,105,2025-01-01,Tahun Baru,4,22800,0.1339,0.0526,133,232
P0046925,105,2025-01-01,Tahun Baru,4,22700,0.0,0.2115,137,228
P0043746,105,2025-01-01,Tahun Baru,4,7000,0.1452,0.1,112,253
P0044248,105,2025-01-01,Tahun Baru,4,17000,0.0682,0.1176,80,285
P0048245,105,2025-01-01,Tahun Baru,4,24000,0.0867,0.1208,25,340
P0048829,105,2025-01-01,Tahun Baru,4,22100,0.0,0.1629,32,333
P0038303,105,2025-01-01,Tahun Baru,4,6700,0.1099,0.0448,78,287
P0046508,105,2025-01-01,Tahun Baru,4,41700,0.1258,0.0552,33,332
P0040554,105,2025-01-01,Tahun Baru,4,10700,0.1367,0.0374,21,344
P0038895,105,2025-01-01,Tahun Baru,4,70900,0.1087,0.0776,69,296
P0048573,105,2025-01-01,Tahun Baru,4,17300,0.0,0.1387,106,259
P0039673,105,2025-01-01,Tahun Baru,4,6500,0.0668,0.1231,151,214
P0043330,105,2025-01-01,Tahun Baru,4,9100,0.1117,0.022,118,247
P0045087,105,2025-01-01,Tahun Baru,4,5500,0.1411,0.0727,135,230
P0044252,105,2025-01-01,Tahun Baru,4,28500,0.0892,0.0877,127,238
P0038565,105,2025-01-01,Tahun Baru,4,4500,0.0,0.1333,165,200
P0041263,105,2025-01-01,Tahun Baru,4,12700,0.0808,0.1181,96,269
P0047516,105,2025-01-01,Tahun Baru,4,18000,0.0,0.1944,150,215
P0037737,105,2025-01-01,Tahun Baru,4,33500,0.1179,0.0209,63,302
P0040846,105,2025-01-01,Tahun Baru,4,20400,0.0,0.1324,126,239
P0037621,105,2025-01-01,Tahun Baru,4,53100,0.0997,0.0358,35,330
P0043257,105,2025-01-01,Tahun Baru,4,51600,0.0605,0.1085,82,283
P0042668,105,2025-01-01,Tahun Baru,4,6600,0.0756,0.1515,22,343
P0036313,105,2025-01-01,Tahun Baru,4,4600,0.0,0.2174,125,240
P0042235,105,2025-01-01,Tahun Baru,4,41100,0.0691,0.1411,88,277
P0038446,105,2025-01-01,Tahun Baru,4,44200,0.1041,0.0724,145,220
P0038394,105,2025-01-01,Tahun Baru,4,33100,0.0,0.145,110,255
P0036497,105,2025-01-01,Tahun Baru,4,45400,0.1109,0.0903,62,303
P0044516,105,2025-01-01,Tahun Baru,4,10200,0.0,0.1765,113,252
P0038191,105,2025-01-01,Tahun Baru,4,24000,0.1374,0.1083,23,342
P0046883,105,2025-01-01,Tahun Baru,4,32300,0.084,0.0774,59,306
P0047268,105,2025-01-01,Tahun Baru,4,12100,0.0603,0.1157,76,289
P0040112,105,2025-01-01,Tahun Baru,4,11600,0.0,0.1466,132,233
P0038714,105,2025-01-01,Tahun Baru,4,10800,0.1439,0.0093,98,267
P0041490,105,2025-01-01,Tahun Baru,4,10600,0.0868,0.1226,168,197
P0042981,105,2025-01-01,Tahun Baru,4,10000,0.0994,0.1,55,310
P0047480,105,2025-01-01,Tahun Baru,4,16900,0.0969,0.1006,143,222
P0044530,105,2025-01-01,Tahun Baru,4,20350,0.0,0.1843,1,9
P0048862,105,2025-01-01,Tahun Baru,4,16600,0.0,0.1807,69,296
P0045073,105,2025-01-01,Tahun Baru,4,9800,0.0669,0.1429,28,337
P0044464,105,2025-01-01,Tahun Baru,4,30104,0.3427,0.0035,3,7
P0047554,105,2025-01-01,Tahun Baru,4,10000,0.0,0.2,50,315
P0039140,105,2025-01-01,Tahun Baru,4,19300,0.0,0.1917,144,221
P0047640,105,2025-01-01,Tahun Baru,4,15550,0.0,0.1768,64,301
P0043000,105,2025-01-01,Tahun Baru,4,9232,0.4764,0.0468,4,6
P0041672,105,2025-01-01,Tahun Baru,4,35900,0.0926,0.0864,151,214
P0042108,105,2025-01-01,Tahun Baru,4,33300,0.0,0.2192,79,286
P0043136,105,2025-01-01,Tahun Baru,4,22000,0.0,0.2045,52,313
P0043202,105,2025-01-01,Tahun Baru,4,15900,0.0637,0.1006,170,195
P0048064,105,2025-01-01,Tahun Baru,4,6800,0.1329,0.0882,152,213
P0045319,105,2025-01-01,Tahun Baru,4,39900,0.1081,0.0752,119,246
P0038326,105,2025-01-01,Tahun Baru,4,5200,0.1245,0.0769,60,305
P0038395,105,2025-01-01,Tahun Baru,4,6300,0.0,0.1746,64,301
P0036913,105,2025-01-01,Tahun Baru,4,8600,0.1165,0.0581,17,348
P0037876,105,2025-01-01,Tahun Baru,4,33900,0.0704,0.1416,179,186
P0046594,105,2025-01-01,Tahun Baru,4,4200,0.1013,0.119,67,298
P0049055,105,2025-01-01,Tahun Baru,4,17150,0.0,0.172,59,306
P0048519,105,2025-01-01,Tahun Baru,4,14500,0.1149,0.1034,113,252
P0048489,105,2025-01-01,Tahun Baru,4,7600,0.1321,0.0526,180,185
P0037069,105,2025-01-01,Tahun Baru,4,7200,0.057,0.1389,162,203
P0042897,105,2025-01-01,Tahun Baru,4,38200,0.1019,0.0628,94,271
P0041054,105,2025-01-01,Tahun Baru,4,12000,0.0,0.2083,124,241
P0048613,105,2025-01-01,Tahun Baru,4,19500,0.1388,0.0359,140,225
P0037394,105,2025-01-01,Tahun Baru,4,4560,0.3231,0.1009,3,7
P0040253,105,2025-01-01,Tahun Baru,4,9800,0.1262,0.102,175,190
P0039770,105,2025-01-01,Tahun Baru,4,25600,0.1217,0.0586,116,249
P0037822,105,2025-01-01,Tahun Baru,4,7704,0.3466,0.0265,5,5
P0039489,105,2025-01-01,Tahun Baru,4,32000,0.1187,0.0406,109,256
P0044450,105,2025-01-01,Tahun Baru,4,6400,0.1391,0.0312,37,328
P0045190,105,2025-01-01,Tahun Baru,4,3400,0.1267,0.1176,180,185
P0042986,105,2025-01-01,Tahun Baru,4,18500,0.0777,0.1351,123,242
P0042802,105,2025-01-01,Tahun Baru,4,4400,0.0,0.1591,74,291
P0047710,105,2025-01-01,Tahun Baru,4,6150,0.0,0.1382,36,329
P0043652,105,2025-01-01,Tahun Baru,4,10000,0.0,0.22,50,315
P0039672,105,2025-01-01,Tahun Baru,4,13000,0.0,0.1538,94,271
P0046906,105,2025-01-01,Tahun Baru,4,7700,0.0831,0.1299,74,291
P0036216,105,2025-01-01,Tahun Baru,4,4500,0.1104,0.1111,98,267
P0046733,105,2025-01-01,Tahun Baru,4,2600,0.0,0.1923,87,278
P0045243,105,2025-01-01,Tahun Baru,4,21400,0.0,0.1308,132,233
P0043716,105,2025-01-01,Tahun Baru,4,28200,0.0,0.2199,153,212
P0045117,105,2025-01-01,Tahun Baru,4,26100,0.071,0.1456,146,219
P0042586,105,2025-01-01,Tahun Baru,4,5500,0.0,0.1636,84,281
P0044385,105,2025-01-01,Tahun Baru,4,2800,0.1131,0.0714,68,297
P0040971,105,2025-01-01,Tahun Baru,4,7550,0.0,0.2053,36,329
P0046058,105,2025-01-01,Tahun Baru,4,20600,0.0577,0.0777,115,250
P0043431,105,2025-01-01,Tahun Baru,4,4700,0.0802,0.0851,117,248
P0048128,105,2025-01-01,Tahun Baru,4,27100,0.1426,0.0332,88,277
