id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,margin_promosi,hari_jual,kedaluwarsa
P0020739,1,2023-01-01,Promo Akhir Pekan,2,21900,0.159,0.0685,80,285
P0010245,1,2023-01-01,Promo Akhir Pekan,2,3412,0.1735,0.0621,158,207
P0018847,1,2023-01-01,Promo Akhir Pekan,2,6200,0.1302,0.1129,93,272
P0012224,1,2023-01-01,Promo Akhir Pekan,2,7100,0.085,0.1127,47,318
P0019446,1,2023-01-01,Promo Akhir Pekan,2,1719,0.307,0.1274,4,6
P0019261,1,2023-01-01,Promo Akhir Pekan,2,14700,0.1402,0.068,156,209
P0019936,1,2023-01-01,Promo Akhir Pekan,2,10400,0.1873,0.0096,115,250
P0019654,1,2023-01-01,Promo Akhir Pekan,2,2300,0.0507,0.1304,170,195
P0010594,1,2023-01-01,Promo Akhir Pekan,2,49900,0.0862,0.1583,59,306
P0019933,1,2023-01-01,Promo Akhir Pekan,2,22300,0.0912,0.1525,34,331
P0020957,1,2023-01-01,Promo Akhir Pekan,2,4300,0.1466,0.093,155,210
P0020687,1,2023-01-01,Promo Akhir Pekan,2,20100,0.146,0.0647,90,275
P0018367,1,2023-01-01,Promo Akhir Pekan,2,6625,0.1894,0.0189,138,227
P0021155,1,2023-01-01,Promo Akhir Pekan,2,19483,0.1901,0.0094,58,307
P0018029,1,2023-01-01,Promo Akhir Pekan,2,8600,0.1524,0.0116,58,307
P0009557,1,2023-01-01,Promo Akhir Pekan,2,22400,0.1328,0.1116,169,196
P0018037,1,2023-01-01,Promo Akhir Pekan,2,10400,0.1012,0.0577,43,322
P0017146,1,2023-01-01,Promo Akhir Pekan,2,5500,0.0748,0.1273,140,225
P0014856,1,2023-01-01,Promo Akhir Pekan,2,3200,0.1676,0.0312,2,8
P0017060,1,2023-01-01,Promo Akhir Pekan,2,7900,0.0915,0.1519,162,203
P0015169,1,2023-01-01,Promo Akhir Pekan,2,7400,0.09,0.0946,178,187
P0020657,1,2023-01-01,Promo Akhir Pekan,2,14100,0.1428,0.0071,162,203
P0013002,1,2023-01-01,Promo Akhir Pekan,2,5300,0.1913,0.0377,31,334
P0020776,1,2023-01-01,Promo Akhir Pekan,2,10000,0.0876,0.12,36,329
P0014152,1,2023-01-01,Promo Akhir Pekan,2,20389,0.4154,0.0191,7,3
P0015237,1,2023-01-01,Promo Akhir Pekan,2,33400,0.1161,0.0659,49,316
P0014764,1,2023-01-01,Promo Akhir Pekan,2,7999,0.1711,0.0249,44,321
P0016413,1,2023-01-01,Promo Akhir Pekan,2,6400,0.0905,0.125,35,330
P0014282,1,2023-01-01,Promo Akhir Pekan,2,2787,0.4936,0.103,4,6
P0013637,1,2023-01-01,Promo Akhir Pekan,2,10100,0.0604,0.099,95,270
P0012795,1,2023-01-01,Promo Akhir Pekan,2,16490,0.1898,0.0297,148,217
P0022434,1,2023-01-01,Promo Akhir Pekan,3,7800,0.0634,0.1154,49,316
P0022522,1,2023-01-01,Promo Akhir Pekan,3,16700,0.0531,0.1437,1,9
P0024324,1,2023-01-01,Promo Akhir Pekan,3,9374,0.1608,0.0292,123,242
P0031495,1,2023-01-01,Promo Akhir Pekan,3,18500,0.0518,0.1189,17,348
P0023519,1,2023-01-01,Promo Akhir Pekan,3,3307,0.1977,0.0928,170,195
P0026636,1,2023-01-01,Promo Akhir Pekan,3,27185,0.1813,0.0178,104,261
P0022887,1,2023-01-01,Promo Akhir Pekan,3,29000,0.0689,0.1276,2,8
P0034228,1,2023-01-01,Promo Akhir Pekan,3,18200,0.1185,0.1044,94,271
P0029188,1,2023-01-01,Promo Akhir Pekan,3,5437,0.4453,0.0804,5,5
P0028790,1,2023-01-01,Promo Akhir Pekan,3,17200,0.153,0.0872,1,9
P0033400,1,2023-01-01,Promo Akhir Pekan,3,34400,0.0702,0.1279,68,297
P0027947,1,2023-01-01,Promo Akhir Pekan,3,5700,0.092,0.1404,2,8
P0031230,1,2023-01-01,Promo Akhir Pekan,3,20800,0.1415,0.0721,159,206
P0022213,1,2023-01-01,Promo Akhir Pekan,3,24600,0.0908,0.1463,33,332
P0028681,1,2023-01-01,Promo Akhir Pekan,3,9800,0.1504,0.0306,113,252
P0032479,1,2023-01-01,Promo Akhir Pekan,3,29500,0.0685,0.0746,156,209
P0033376,1,2023-01-01,Promo Akhir Pekan,3,5300,0.1913,0.0377,27,338
P0024421,1,2023-01-01,Promo Akhir Pekan,3,18700,0.1164,0.1176,123,242
P0024372,1,2023-01-01,Promo Akhir Pekan,3,4200,0.1255,0.0952,170,195
P0034723,1,2023-01-01,Promo Akhir Pekan,3,22500,0.1636,0.0311,101,264
P0032444,1,2023-01-01,Promo Akhir Pekan,3,19252,0.1887,0.0183,144,221
P0028943,1,2023-01-01,Promo Akhir Pekan,3,56800,0.0617,0.1144,109,256
P0030588,1,2023-01-01,Promo Akhir Pekan,3,30800,0.1668,0.0097,76,289
P0026405,1,2023-01-01,Promo Akhir Pekan,3,40800,0.1533,0.0613,143,222
P0024850,1,2023-01-01,Promo Akhir Pekan,3,46800,0.0879,0.0513,48,317
P0026419,1,2023-01-01,Promo Akhir Pekan,3,12600,0.0741,0.1032,2,8
P0032485,1,2023-01-01,Promo Akhir Pekan,3,8100,0.0909,0.1111,2,8
P0033131,1,2023-01-01,Promo Akhir Pekan,3,26200,0.0904,0.1221,80,285
P0023640,1,2023-01-01,Promo Akhir Pekan,3,37900,0.1309,0.0765,16,349
P0025140,1,2023-01-01,Promo Akhir Pekan,3,61200,0.1001,0.1405,156,209
P0032089,1,2023-01-01,Promo Akhir Pekan,3,8400,0.1337,0.0595,161,204
P0033757,1,2023-01-01,Promo Akhir Pekan,3,19000,0.1292,0.0263,146,219
P0027115,1,2023-01-01,Promo Akhir Pekan,3,20725,0.1689,0.0157,104,261
P0030939,1,2023-01-01,Promo Akhir Pekan,3,31500,0.1185,0.1016,48,317
P0022070,1,2023-01-01,Promo Akhir Pekan,3,76700,0.0939,0.1395,94,271
P0027850,1,2023-01-01,Promo Akhir Pekan,3,11700,0.0603,0.0769,58,307
P0033260,1,2023-01-01,Promo Akhir Pekan,3,29600,0.0545,0.1486,112,253
P0024271,1,2023-01-01,Promo Akhir Pekan,3,51900,0.1237,0.1118,110,255
P0026837,1,2023-01-01,Promo Akhir Pekan,3,14356,0.4759,0.0318,3,7
P0035240,1,2023-01-01,Promo Akhir Pekan,3,12900,0.0781,0.0775,179,186
P0027378,1,2023-01-01,Promo Akhir Pekan,3,22688,0.1695,0.0215,1,9
P0029898,1,2023-01-01,Promo Akhir Pekan,3,24800,0.1533,0.0847,146,219
P0021776,1,2023-01-01,Promo Akhir Pekan,3,17700,0.0627,0.0904,53,312
P0026197,1,2023-01-01,Promo Akhir Pekan,3,6300,0.1218,0.0476,84,281
P0028095,1,2023-01-01,Promo Akhir Pekan,3,14400,0.0863,0.0972,148,217
P0022562,1,2023-01-01,Promo Akhir Pekan,3,38800,0.0704,0.1469,129,236
P0028719,1,2023-01-01,Promo Akhir Pekan,3,3650,0.1953,0.0411,20,345
P0022765,1,2023-01-01,Promo Akhir Pekan,3,5700,0.1874,0.0526,143,222
P0031248,1,2023-01-01,Promo Akhir Pekan,3,15738,0.1746,0.0151,59,306
P0030174,1,2023-01-01,Promo Akhir Pekan,3,21500,0.0737,0.1442,2,8
P0034564,1,2023-01-01,Promo Akhir Pekan,3,5341,0.1967,0.0638,132,233
P0021742,1,2023-01-01,Promo Akhir Pekan,3,39400,0.0937,0.1396,24,341
P0022458,1,2023-01-01,Promo Akhir Pekan,3,12907,0.3138,0.0238,5,5
P0029555,1,2023-01-01,Promo Akhir Pekan,3,32200,0.1023,0.0621,50,315
P0030371,1,2023-01-01,Promo Akhir Pekan,3,41164,0.1969,0.0088,169,196
P0033493,1,2023-01-01,Promo Akhir Pekan,3,40500,0.1457,0.0963,56,309
P0024476,1,2023-01-01,Promo Akhir Pekan,3,1800,0.1299,0.0556,69,296
P0030992,1,2023-01-01,Promo Akhir Pekan,3,23000,0.128,0.1043,25,340
P0027367,1,2023-01-01,Promo Akhir Pekan,3,3900,0.1616,0.0513,103,262
P0027269,1,2023-01-01,Promo Akhir Pekan,3,25100,0.0731,0.1076,34,331
P0028710,1,2023-01-01,Promo Akhir Pekan,3,37900,0.0758,0.1003,93,272
P0028585,1,2023-01-01,Promo Akhir Pekan,3,14700,0.1672,0.0136,100,265
P0026214,1,2023-01-01,Promo Akhir Pekan,3,20300,0.0741,0.1478,137,228
P0026708,1,2023-01-01,Promo Akhir Pekan,3,11132,0.194,0.0119,47,318
P0022498,1,2023-01-01,Promo Akhir Pekan,3,22900,0.0888,0.1266,41,324
P0028567,1,2023-01-01,Promo Akhir Pekan,3,8800,0.0572,0.1705,45,320
P0035670,1,2023-01-01,Promo Akhir Pekan,3,4295,0.4714,0.092,6,4
P0027177,1,2023-01-01,Promo Akhir Pekan,3,9100,0.188,0.011,77,288
P0024602,1,2023-01-01,Promo Akhir Pekan,3,7800,0.0523,0.1667,113,252
P0028693,1,2023-01-01,Promo Akhir Pekan,3,40200,0.06,0.1119,41,324
P0024125,1,2023-01-01,Promo Akhir Pekan,3,19699,0.4206,0.0101,6,4
P0029419,1,2023-01-01,Promo Akhir Pekan,3,16000,0.1692,0.0063,62,303
P0023425,1,2023-01-01,Promo Akhir Pekan,3,48500,0.0792,0.1464,19,346
P0035024,1,2023-01-01,Promo Akhir Pekan,3,25100,0.0988,0.1116,16,349
P0023469,1,2023-01-01,Promo Akhir Pekan,3,15300,0.1462,0.085,105,260
P0030309,1,2023-01-01,Promo Akhir Pekan,3,42900,0.1307,0.1096,104,261
P0024113,1,2023-01-01,Promo Akhir Pekan,3,7700,0.0854,0.1039,123,242
P0028782,1,2023-01-01,Promo Akhir Pekan,3,14100,0.0587,0.1064,138,227
P0028013,1,2023-01-01,Promo Akhir Pekan,3,2552,0.1735,0.1771,128,237
P0032228,1,2023-01-01,Promo Akhir Pekan,3,2100,0.0673,0.1429,1,9
P0033721,1,2023-01-01,Promo Akhir Pekan,3,5551,0.3841,0.0812,3,7
P0024907,1,2023-01-01,Promo Akhir Pekan,3,10000,0.1186,0.12,105,260
P0025440,1,2023-01-01,Promo Akhir Pekan,3,16019,0.1694,0.0199,112,253
P0033375,1,2023-01-01,Promo Akhir Pekan,3,5300,0.0535,0.1509,115,250
P0031258,1,2023-01-01,Promo Akhir Pekan,3,4000,0.0776,0.15,23,342
P0023940,1,2023-01-01,Promo Akhir Pekan,3,14900,0.0918,0.1141,16,349
P0033244,1,2023-01-01,Promo Akhir Pekan,3,8900,0.1133,0.1236,1,9
P0025663,1,2023-01-01,Promo Akhir Pekan,3,72000,0.0542,0.1569,52,313
P0021716,1,2023-01-01,Promo Akhir Pekan,3,7274,0.3647,0.0514,3,7
P0023447,1,2023-01-01,Promo Akhir Pekan,3,8400,0.0895,0.0595,37,328
P0029679,1,2023-01-01,Promo Akhir Pekan,3,6000,0.0672,0.0833,131,234
P0028737,1,2023-01-01,Promo Akhir Pekan,3,7200,0.1771,0.0139,51,314
P0026472,1,2023-01-01,Promo Akhir Pekan,3,31500,0.0959,0.0857,75,290
P0027579,1,2023-01-01,Promo Akhir Pekan,3,7000,0.1575,0.0286,61,304
P0029087,1,2023-01-01,Promo Akhir Pekan,3,31333,0.42,0.0138,4,6
P0026084,1,2023-01-01,Promo Akhir Pekan,3,19800,0.0568,0.101,121,244
P0026785,1,2023-01-01,Promo Akhir Pekan,3,6848,0.3091,0.0362,6,4
P0029102,1,2023-01-01,Promo Akhir Pekan,3,23900,0.1351,0.0753,122,243
P0028563,1,2023-01-01,Promo Akhir Pekan,3,22700,0.0699,0.0749,22,343
P0024534,1,2023-01-01,Promo Akhir Pekan,3,7200,0.1038,0.0417,82,283
P0034593,1,2023-01-01,Promo Akhir Pekan,3,23400,0.0726,0.0769,54,311
P0031601,1,2023-01-01,Promo Akhir Pekan,3,10635,0.1569,0.0127,99,266
P0029849,1,2023-01-01,Promo Akhir Pekan,3,18200,0.0675,0.0879,75,290
P0023300,1,2023-01-01,Promo Akhir Pekan,3,23700,0.1142,0.0802,125,240
P0027612,1,2023-01-01,Promo Akhir Pekan,3,11200,0.1699,0.0179,165,200
P0032950,1,2023-01-01,Promo Akhir Pekan,3,3669,0.426,0.0733,6,4
P0035357,1,2023-01-01,Promo Akhir Pekan,3,3600,0.1181,0.0833,178,187
P0033725,1,2023-01-01,Promo Akhir Pekan,3,45100,0.0629,0.1042,177,188
P0024079,1,2023-01-01,Promo Akhir Pekan,3,6211,0.1783,0.0179,178,187
P0024379,1,2023-01-01,Promo Akhir Pekan,3,2800,0.0948,0.0714,138,227
P0028042,1,2023-01-01,Promo Akhir Pekan,3,25500,0.0766,0.1451,29,336
P0029215,1,2023-01-01,Promo Akhir Pekan,3,18800,0.0932,0.1383,83,282
P0032688,1,2023-01-01,Promo Akhir Pekan,3,2300,0.0768,0.1304,133,232
P0026696,1,2023-01-01,Promo Akhir Pekan,3,4400,0.1353,0.0682,137,228
P0022843,1,2023-01-01,Promo Akhir Pekan,3,49400,0.0898,0.1397,53,312
P0028248,1,2023-01-01,Promo Akhir Pekan,3,9900,0.1208,0.0101,53,312
P0029103,1,2023-01-01,Promo Akhir Pekan,3,6700,0.178,0.0149,25,340
P0035290,1,2023-01-01,Promo Akhir Pekan,3,5600,0.0982,0.1429,154,211
P0030327,1,2023-01-01,Promo Akhir Pekan,3,25003,0.1416,0.0081,89,276
P0027497,1,2023-01-01,Promo Akhir Pekan,3,8100,0.0521,0.1358,177,188
P0026661,1,2023-01-01,Promo Akhir Pekan,3,16100,0.1999,0.0248,102,263
P0027000,1,2023-01-01,Promo Akhir Pekan,3,61400,0.1005,0.1352,104,261
P0025164,1,2023-01-01,Promo Akhir Pekan,3,15867,0.3913,0.0231,7,3
P0024009,1,2023-01-01,Promo Akhir Pekan,3,58273,0.1968,0.003,118,247
P0032860,1,2023-01-01,Promo Akhir Pekan,3,13355,0.1738,0.0341,59,306
P0024556,1,2023-01-01,Promo Akhir Pekan,3,23300,0.1769,0.0472,141,224
P0031061,1,2023-01-01,Promo Akhir Pekan,3,19891,0.3009,0.0197,7,3
P0032902,1,2023-01-01,Promo Akhir Pekan,3,15100,0.0945,0.0993,55,310
P0027215,1,2023-01-01,Promo Akhir Pekan,3,45652,0.1908,0.0099,53,312
P0022801,1,2023-01-01,Promo Akhir Pekan,3,9700,0.0821,0.1134,139,226
P0029265,1,2023-01-01,Promo Akhir Pekan,3,29600,0.11,0.0878,162,203
P0024406,1,2023-01-01,Promo Akhir Pekan,3,22500,0.0591,0.1422,121,244
P0027923,1,2023-01-01,Promo Akhir Pekan,3,29239,0.1724,0.0048,97,268
P0028127,1,2023-01-01,Promo Akhir Pekan,3,5900,0.086,0.1356,2,8
P0035743,1,2023-01-01,Promo Akhir Pekan,3,9500,0.1056,0.1053,175,190
P0032381,1,2023-01-01,Promo Akhir Pekan,3,40371,0.1904,0.0042,29,336
P0024011,1,2023-01-01,Promo Akhir Pekan,3,2044,0.1296,0.1683,74,291
P0025062,1,2023-01-01,Promo Akhir Pekan,3,25000,0.0759,0.148,122,243
P0027076,1,2023-01-01,Promo Akhir Pekan,3,13100,0.1358,0.0916,2,8
P0028364,1,2023-01-01,Promo Akhir Pekan,3,28806,0.4421,0.0072,6,4
P0027249,1,2023-01-01,Promo Akhir Pekan,3,8300,0.1284,0.0843,99,266
P0026102,1,2023-01-01,Promo Akhir Pekan,3,25100,0.0577,0.1036,38,327
P0027724,1,2023-01-01,Promo Akhir Pekan,3,11780,0.3566,0.0323,7,3
P0023750,1,2023-01-01,Promo Akhir Pekan,3,29200,0.1178,0.0445,129,236
P0031808,1,2023-01-01,Promo Akhir Pekan,3,7900,0.1883,0.0127,84,281
P0032058,1,2023-01-01,Promo Akhir Pekan,3,40100,0.0505,0.1122,125,240
P0031262,1,2023-01-01,Promo Akhir Pekan,3,30200,0.0648,0.1093,63,302
P0022848,1,2023-01-01,Promo Akhir Pekan,3,8800,0.0626,0.1136,156,209
P0034287,1,2023-01-01,Promo Akhir Pekan,3,7900,0.0687,0.0759,25,340
P0029902,1,2023-01-01,Promo Akhir Pekan,3,7800,0.0687,0.141,34,331
P0022257,1,2023-01-01,Promo Akhir Pekan,3,2993,0.3038,0.0979,6,4
P0032330,1,2023-01-01,Promo Akhir Pekan,3,25500,0.1599,0.0039,151,214
P0025732,1,2023-01-01,Promo Akhir Pekan,3,16300,0.143,0.0859,144,221
P0027397,1,2023-01-01,Promo Akhir Pekan,3,21200,0.1911,0.0425,163,202
P0033900,1,2023-01-01,Promo Akhir Pekan,3,32700,0.1175,0.0948,68,297
P0028759,1,2023-01-01,Promo Akhir Pekan,3,13700,0.1292,0.0073,65,300
P0024919,1,2023-01-01,Promo Akhir Pekan,3,10000,0.0597,0.15,55,310
P0033276,1,2023-01-01,Promo Akhir Pekan,3,7096,0.1804,0.0417,22,343
P0024590,1,2023-01-01,Promo Akhir Pekan,3,20000,0.098,0.105,115,250
P0024449,1,2023-01-01,Promo Akhir Pekan,3,6000,0.0638,0.1,33,332
P0027657,1,2023-01-01,Promo Akhir Pekan,3,19900,0.0522,0.1206,79,286
P0031084,1,2023-01-01,Promo Akhir Pekan,3,7500,0.0687,0.08,122,243
P0031382,1,2023-01-01,Promo Akhir Pekan,3,18600,0.1772,0.0484,77,288
P0023051,1,2023-01-01,Promo Akhir Pekan,3,3500,0.1201,0.1143,150,215
P0023225,1,2023-01-01,Promo Akhir Pekan,3,9100,0.1348,0.0989,169,196
P0034861,1,2023-01-01,Promo Akhir Pekan,3,6791,0.176,0.0281,78,287
P0029105,1,2023-01-01,Promo Akhir Pekan,3,2600,0.0714,0.0769,1,9
P0031475,1,2023-01-01,Promo Akhir Pekan,3,9300,0.101,0.0645,65,300
P0029801,1,2023-01-01,Promo Akhir Pekan,3,8100,0.0629,0.1111,27,338
P0026069,1,2023-01-01,Promo Akhir Pekan,3,10500,0.0708,0.0762,1,9
P0029044,1,2023-01-01,Promo Akhir Pekan,3,5900,0.1004,0.0508,52,313
P0034406,1,2023-01-01,Promo Akhir Pekan,3,31000,0.1154,0.0645,105,260
P0035226,1,2023-01-01,Promo Akhir Pekan,3,19900,0.0824,0.1407,75,290
P0027421,1,2023-01-01,Promo Akhir Pekan,3,16211,0.4748,0.0068,7,3
P0026115,1,2023-01-01,Promo Akhir Pekan,3,9300,0.0678,0.0968,128,237
P0031972,1,2023-01-01,Promo Akhir Pekan,3,24600,0.1632,0.0203,114,251
P0022098,1,2023-01-01,Promo Akhir Pekan,3,5300,0.084,0.0943,2,8
P0031967,1,2023-01-01,Promo Akhir Pekan,3,6800,0.0705,0.1324,1,9
P0033850,1,2023-01-01,Promo Akhir Pekan,3,4574,0.1631,0.1036,47,318
P0031377,1,2023-01-01,Promo Akhir Pekan,3,13400,0.0555,0.1493,146,219
P0022282,1,2023-01-01,Promo Akhir Pekan,3,33900,0.0557,0.1593,40,325
P0021963,1,2023-01-01,Promo Akhir Pekan,3,12800,0.0825,0.0703,40,325
P0024941,1,2023-01-01,Promo Akhir Pekan,3,3216,0.1719,0.0672,152,213
P0029364,1,2023-01-01,Promo Akhir Pekan,3,3400,0.096,0.1176,68,297
P0037473,1,2023-01-01,Promo Akhir Pekan,4,3400,0.0759,0.0588,1,9
P0045974,1,2023-01-01,Promo Akhir Pekan,4,20800,0.0816,0.1394,60,305
P0038984,1,2023-01-01,Promo Akhir Pekan,4,1300,0.0537,0.0769,30,335
P0040643,1,2023-01-01,Promo Akhir Pekan,4,2700,0.1093,0.1111,101,264
P0048554,1,2023-01-01,Promo Akhir Pekan,4,7094,0.4128,0.0696,4,6
P0048536,1,2023-01-01,Promo Akhir Pekan,4,62399,0.1861,0.0048,79,286
P0036317,1,2023-01-01,Promo Akhir Pekan,4,2200,0.1711,0.0455,44,321
P0039097,1,2023-01-01,Promo Akhir Pekan,4,4600,0.1865,0.0217,178,187
P0048537,1,2023-01-01,Promo Akhir Pekan,4,7500,0.1527,0.0533,54,311
P0038342,1,2023-01-01,Promo Akhir Pekan,4,25700,0.1615,0.0545,81,284
P0039520,1,2023-01-01,Promo Akhir Pekan,4,17751,0.4922,0.0254,6,4
P0049122,1,2023-01-01,Promo Akhir Pekan,4,8200,0.1505,0.0122,160,205
P0044331,1,2023-01-01,Promo Akhir Pekan,4,2200,0.0835,0.1364,2,8
P0040019,1,2023-01-01,Promo Akhir Pekan,4,3600,0.1177,0.1111,49,316
P0038533,1,2023-01-01,Promo Akhir Pekan,4,2253,0.3643,0.2011,5,5
P0047065,1,2023-01-01,Promo Akhir Pekan,4,9300,0.0774,0.1183,48,317
P0043185,1,2023-01-01,Promo Akhir Pekan,4,12900,0.1122,0.1008,98,267
P0037231,1,2023-01-01,Promo Akhir Pekan,4,53700,0.1206,0.0317,98,267
P0045256,1,2023-01-01,Promo Akhir Pekan,4,14808,0.1855,0.014,97,268
P0048800,1,2023-01-01,Promo Akhir Pekan,4,7457,0.1765,0.0613,56,309
P0045046,1,2023-01-01,Promo Akhir Pekan,4,4000,0.1164,0.1,66,299
P0039373,1,2023-01-01,Promo Akhir Pekan,4,4100,0.165,0.0732,15,350
P0042762,1,2023-01-01,Promo Akhir Pekan,4,12544,0.355,0.0274,5,5
P0043590,1,2023-01-01,Promo Akhir Pekan,4,3331,0.4832,0.1294,6,4
P0048828,1,2023-01-01,Promo Akhir Pekan,4,12400,0.1149,0.1048,104,261
P0044439,1,2023-01-01,Promo Akhir Pekan,4,30311,0.485,0.0037,4,6
P0036786,1,2023-01-01,Promo Akhir Pekan,4,13371,0.4184,0.0203,7,3
P0039423,1,2023-01-01,Promo Akhir Pekan,4,18700,0.133,0.107,1,9
P0045739,1,2023-01-01,Promo Akhir Pekan,4,7123,0.1868,0.0173,35,330
P0038446,1,2023-01-01,Promo Akhir Pekan,4,44800,0.0903,0.0848,168,197
P0042986,1,2023-01-01,Promo Akhir Pekan,4,16900,0.1593,0.0533,19,346
P0048149,1,2023-01-01,Promo Akhir Pekan,4,2380,0.4947,0.1176,4,6
P0046346,1,2023-01-01,Promo Akhir Pekan,4,5724,0.4965,0.0391,5,5
P0047592,1,2023-01-01,Promo Akhir Pekan,4,10500,0.1428,0.1048,94,271
P0046343,1,2023-01-01,Promo Akhir Pekan,4,8291,0.1904,0.023,134,231
P0039538,1,2023-01-01,Promo Akhir Pekan,4,9100,0.1248,0.0879,69,296
P0039720,1,2023-01-01,Promo Akhir Pekan,4,24800,0.071,0.1008,53,312
P0042192,1,2023-01-01,Promo Akhir Pekan,4,5724,0.1997,0.0566,61,304
P0044418,1,2023-01-01,Promo Akhir Pekan,4,53400,0.1475,0.0768,105,260
P0043625,1,2023-01-01,Promo Akhir Pekan,4,18900,0.1405,0.0423,2,8
P0041599,1,2023-01-01,Promo Akhir Pekan,4,15530,0.4711,0.0148,7,3
P0039531,1,2023-01-01,Promo Akhir Pekan,4,46200,0.0785,0.0909,70,295
P0046860,1,2023-01-01,Promo Akhir Pekan,4,3582,0.1757,0.0508,50,315
P0045232,1,2023-01-01,Promo Akhir Pekan,4,22400,0.0693,0.1607,105,260
P0044859,1,2023-01-01,Promo Akhir Pekan,4,14500,0.1442,0.0276,118,247
P0037132,1,2023-01-01,Promo Akhir Pekan,4,14284,0.3663,0.0269,7,3
P0038971,1,2023-01-01,Promo Akhir Pekan,4,21100,0.1279,0.1043,141,224
P0049032,1,2023-01-01,Promo Akhir Pekan,4,5054,0.1914,0.0898,123,242
P0048350,1,2023-01-01,Promo Akhir Pekan,4,17200,0.1112,0.0872,154,211
P0036753,1,2023-01-01,Promo Akhir Pekan,4,6300,0.0613,0.0952,140,225
P0040431,1,2023-01-01,Promo Akhir Pekan,4,14100,0.0667,0.1135,43,322
P0039750,1,2023-01-01,Promo Akhir Pekan,4,4817,0.4603,0.0658,6,4
P0040877,1,2023-01-01,Promo Akhir Pekan,4,30500,0.1016,0.0951,93,272
P0040890,1,2023-01-01,Promo Akhir Pekan,4,4600,0.1525,0.0652,2,8
P0039337,1,2023-01-01,Promo Akhir Pekan,4,18300,0.1166,0.1093,146,219
P0048630,1,2023-01-01,Promo Akhir Pekan,4,8500,0.0598,0.0824,141,224
P0049163,1,2023-01-01,Promo Akhir Pekan,4,16200,0.1694,0.0556,44,321
P0048391,1,2023-01-01,Promo Akhir Pekan,4,9500,0.1726,0.0105,119,246
P0036168,1,2023-01-01,Promo Akhir Pekan,4,14300,0.0658,0.1399,122,243
P0036903,1,2023-01-01,Promo Akhir Pekan,4,1927,0.383,0.2216,4,6
P0046761,1,2023-01-01,Promo Akhir Pekan,4,12900,0.0838,0.155,164,201
P0043041,1,2023-01-01,Promo Akhir Pekan,4,15600,0.101,0.0897,124,241
P0038431,1,2023-01-01,Promo Akhir Pekan,4,14277,0.1876,0.0124,33,332
P0044504,1,2023-01-01,Promo Akhir Pekan,4,17600,0.0696,0.0682,170,195
P0044938,1,2023-01-01,Promo Akhir Pekan,4,21900,0.1269,0.0502,122,243
P0039621,1,2023-01-01,Promo Akhir Pekan,4,3900,0.072,0.1282,20,345
P0038713,1,2023-01-01,Promo Akhir Pekan,4,17390,0.3589,0.0167,4,6
P0043442,1,2023-01-01,Promo Akhir Pekan,4,36073,0.1516,0.0131,91,274
P0045971,1,2023-01-01,Promo Akhir Pekan,4,12507,0.3556,0.0166,6,4
P0038580,1,2023-01-01,Promo Akhir Pekan,4,5528,0.1937,0.0774,2,8
P0043532,1,2023-01-01,Promo Akhir Pekan,4,2348,0.4626,0.1056,6,4
P0037112,1,2023-01-01,Promo Akhir Pekan,4,49500,0.0926,0.1253,58,307
P0037920,1,2023-01-01,Promo Akhir Pekan,4,5557,0.3287,0.0283,5,5
P0044866,1,2023-01-01,Promo Akhir Pekan,4,5200,0.1795,0.0577,1,9
P0047090,1,2023-01-01,Promo Akhir Pekan,4,8900,0.1971,0.0112,141,224
P0036325,1,2023-01-01,Promo Akhir Pekan,4,11300,0.0942,0.0708,31,334
P0038036,1,2023-01-01,Promo Akhir Pekan,4,11000,0.1017,0.1273,62,303
P0039564,1,2023-01-01,Promo Akhir Pekan,4,38600,0.062,0.1321,59,306
P0039078,1,2023-01-01,Promo Akhir Pekan,4,31900,0.0668,0.1066,20,345
P0045786,1,2023-01-01,Promo Akhir Pekan,4,29500,0.1198,0.0576,84,281
P0047148,1,2023-01-01,Promo Akhir Pekan,4,3900,0.1117,0.1282,1,9
P0041906,1,2023-01-01,Promo Akhir Pekan,4,35700,0.0724,0.1653,99,266
P0039636,1,2023-01-01,Promo Akhir Pekan,4,8100,0.0689,0.1235,80,285
P0044751,1,2023-01-01,Promo Akhir Pekan,4,34500,0.1153,0.1072,35,330
P0036804,1,2023-01-01,Promo Akhir Pekan,4,5800,0.1297,0.069,44,321
P0045864,1,2023-01-01,Promo Akhir Pekan,4,1929,0.4099,0.2224,5,5
P0043214,1,2023-01-01,Promo Akhir Pekan,4,26000,0.0968,0.1231,25,340
P0039539,1,2023-01-01,Promo Akhir Pekan,4,7900,0.0834,0.1266,117,248
P0042088,1,2023-01-01,Promo Akhir Pekan,4,19900,0.1848,0.0251,105,260
P0036487,1,2023-01-01,Promo Akhir Pekan,4,2168,0.4625,0.1697,3,7
P0037823,1,2023-01-01,Promo Akhir Pekan,4,22145,0.3166,0.0111,6,4
P0039199,1,2023-01-01,Promo Akhir Pekan,4,7200,0.0643,0.1667,18,347
P0038945,1,2023-01-01,Promo Akhir Pekan,4,4600,0.1766,0.0652,47,318
P0037811,1,2023-01-01,Promo Akhir Pekan,4,15400,0.1051,0.0455,91,274
P0048874,1,2023-01-01,Promo Akhir Pekan,4,31300,0.1218,0.0543,22,343
P0047131,1,2023-01-01,Promo Akhir Pekan,4,36600,0.1166,0.0874,74,291
