id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P0020761,105,2025-01-01,Tahun Baru,2,45500,0.0657,Event Based Discount,0.0967,142,223
P0017160,105,2025-01-01,Tahun Baru,2,14900,0.0,Event Based Discount,0.2215,65,300
P0009306,105,2025-01-01,Tahun Baru,2,42200,0.0987,Event Based Discount,0.0616,99,266
P0017681,105,2025-01-01,Tahun Baru,2,16400,0.0958,Event Based Discount,0.1402,85,280
P0018754,105,2025-01-01,Tahun Baru,2,31543,0.4533,Expired Discount,0.0109,6,4
P0010556,105,2025-01-01,Tahun Baru,2,66700,0.0869,Event Based Discount,0.0705,120,245
P0009844,105,2025-01-01,Tahun Baru,2,13311,0.406,Expired Discount,0.0159,2,8
P0010472,105,2025-01-01,Tahun Baru,2,55200,0.0785,Event Based Discount,0.0942,63,302
P0013915,105,2025-01-01,Tahun Baru,2,16400,0.1272,Event Based Discount,0.0427,177,188
P0017844,105,2025-01-01,Tahun Baru,2,3150,0.0,Event Based Discount,0.2063,64,301
P0015963,105,2025-01-01,Tahun Baru,2,26300,0.1113,Event Based Discount,0.1255,139,226
P0017517,105,2025-01-01,Tahun Baru,2,38200,0.1431,Event Based Discount,0.0733,68,297
P0010629,105,2025-01-01,Tahun Baru,2,6600,0.11,Event Based Discount,0.0606,173,192
P0012457,105,2025-01-01,Tahun Baru,2,8150,0.0,Event Based Discount,0.1902,107,258
P0021086,105,2025-01-01,Tahun Baru,2,8100,0.0,Event Based Discount,0.1728,63,302
P0018984,105,2025-01-01,Tahun Baru,2,11400,0.0553,Event Based Discount,0.1228,122,243
P0012079,105,2025-01-01,Tahun Baru,2,26800,0.0869,Event Based Discount,0.1045,176,189
P0019958,105,2025-01-01,Tahun Baru,2,5500,0.0586,Event Based Discount,0.1455,34,331
P0017121,105,2025-01-01,Tahun Baru,2,12600,0.0984,Event Based Discount,0.1429,59,306
P0017269,105,2025-01-01,Tahun Baru,2,19600,0.0588,Event Based Discount,0.1786,180,185
P0018426,105,2025-01-01,Tahun Baru,2,8200,0.1208,Event Based Discount,0.0732,57,308
P0014169,105,2025-01-01,Tahun Baru,2,8300,0.0613,Event Based Discount,0.1566,173,192
P0009659,105,2025-01-01,Tahun Baru,2,7550,0.0,Event Based Discount,0.1921,104,261
P0009265,105,2025-01-01,Tahun Baru,2,36100,0.0916,Event Based Discount,0.1496,57,308
P0021090,105,2025-01-01,Tahun Baru,2,35300,0.0869,Event Based Discount,0.0935,72,293
P0019182,105,2025-01-01,Tahun Baru,2,13400,0.0913,Event Based Discount,0.1119,137,228
P0020500,105,2025-01-01,Tahun Baru,2,23700,0.0692,Event Based Discount,0.0717,125,240
P0009430,105,2025-01-01,Tahun Baru,2,36700,0.0924,Event Based Discount,0.1117,126,239
P0010698,105,2025-01-01,Tahun Baru,2,4900,0.0,Event Based Discount,0.1633,32,333
P0010269,105,2025-01-01,Tahun Baru,2,30500,0.088,Event Based Discount,0.1246,81,284
P0016184,105,2025-01-01,Tahun Baru,2,63700,0.0546,Event Based Discount,0.1695,40,325
P0014614,105,2025-01-01,Tahun Baru,2,7500,0.0756,Event Based Discount,0.1467,142,223
P0019858,105,2025-01-01,Tahun Baru,2,6700,0.0,Event Based Discount,0.1493,55,310
P0020150,105,2025-01-01,Tahun Baru,2,16500,0.1437,Event Based Discount,0.0909,118,247
P0011336,105,2025-01-01,Tahun Baru,2,25600,0.0,Event Based Discount,0.2188,56,309
P0010929,105,2025-01-01,Tahun Baru,2,37200,0.1326,Event Based Discount,0.0215,108,257
P0009382,105,2025-01-01,Tahun Baru,2,30900,0.0907,Event Based Discount,0.068,100,265
P0011617,105,2025-01-01,Tahun Baru,2,30400,0.1103,Event Based Discount,0.0921,177,188
P0012168,105,2025-01-01,Tahun Baru,2,16600,0.1268,Event Based Discount,0.0843,131,234
P0014203,105,2025-01-01,Tahun Baru,2,17600,0.1431,Event Based Discount,0.0625,171,194
P0011143,105,2025-01-01,Tahun Baru,2,29800,0.1209,Event Based Discount,0.0369,90,275
P0016755,105,2025-01-01,Tahun Baru,2,7800,0.092,Event Based Discount,0.1154,68,297
P0018860,105,2025-01-01,Tahun Baru,2,32800,0.0614,Event Based Discount,0.1037,56,309
P0019112,105,2025-01-01,Tahun Baru,2,18300,0.1202,Event Based Discount,0.0492,161,204
P0020304,105,2025-01-01,Tahun Baru,2,6400,0.07,Event Based Discount,0.1562,130,235
P0012266,105,2025-01-01,Tahun Baru,2,19400,0.0,Event Based Discount,0.2216,111,254
P0012656,105,2025-01-01,Tahun Baru,2,13200,0.0522,Event Based Discount,0.1818,89,276
P0017606,105,2025-01-01,Tahun Baru,2,12200,0.0793,Event Based Discount,0.0656,136,229
P0011721,105,2025-01-01,Tahun Baru,2,35500,0.1245,Event Based Discount,0.0338,41,324
P0010666,105,2025-01-01,Tahun Baru,2,32200,0.0768,Event Based Discount,0.118,104,261
P0013393,105,2025-01-01,Tahun Baru,2,2150,0.0,Event Based Discount,0.2093,114,251
P0020375,105,2025-01-01,Tahun Baru,2,6900,0.0656,Event Based Discount,0.1014,34,331
P0013404,105,2025-01-01,Tahun Baru,2,39000,0.087,Event Based Discount,0.0872,147,218
P0012866,105,2025-01-01,Tahun Baru,2,5750,0.0,Event Based Discount,0.1304,60,305
P0010166,105,2025-01-01,Tahun Baru,2,5500,0.0839,Event Based Discount,0.0909,28,337
P0014708,105,2025-01-01,Tahun Baru,2,3700,0.0847,Event Based Discount,0.1622,155,210
P0020735,105,2025-01-01,Tahun Baru,2,5000,0.0,Event Based Discount,0.14,109,256
P0013219,105,2025-01-01,Tahun Baru,2,7600,0.0,Event Based Discount,0.1579,171,194
P0014836,105,2025-01-01,Tahun Baru,2,33773,0.1459,Event Based Discount,0.011,28,337
P0010912,105,2025-01-01,Tahun Baru,2,12100,0.0656,Event Based Discount,0.1653,125,240
P0017516,105,2025-01-01,Tahun Baru,2,14100,0.0721,Event Based Discount,0.078,48,317
P0017486,105,2025-01-01,Tahun Baru,2,45550,0.0,Event Based Discount,0.2206,33,332
P0019359,105,2025-01-01,Tahun Baru,2,7200,0.0,Event Based Discount,0.2083,20,345
P0016509,105,2025-01-01,Tahun Baru,2,64100,0.0725,Event Based Discount,0.1591,93,272
P0021501,105,2025-01-01,Tahun Baru,2,20400,0.0881,Event Based Discount,0.0882,33,332
P0013511,105,2025-01-01,Tahun Baru,2,27800,0.0933,Event Based Discount,0.0791,22,343
P0017800,105,2025-01-01,Tahun Baru,2,41200,0.0752,Event Based Discount,0.1505,107,258
P0019344,105,2025-01-01,Tahun Baru,2,16000,0.1399,Event Based Discount,0.0437,59,306
P0015148,105,2025-01-01,Tahun Baru,2,31700,0.1442,Event Based Discount,0.041,90,275
P0011106,105,2025-01-01,Tahun Baru,2,9800,0.0616,Event Based Discount,0.1327,35,330
P0011677,105,2025-01-01,Tahun Baru,2,14300,0.0743,Event Based Discount,0.1608,50,315
P0018564,105,2025-01-01,Tahun Baru,2,18300,0.1394,Event Based Discount,0.0273,169,196
P0014051,105,2025-01-01,Tahun Baru,2,69700,0.0805,Event Based Discount,0.0961,171,194
P0012594,105,2025-01-01,Tahun Baru,2,33200,0.0,Event Based Discount,0.2048,47,318
P0010935,105,2025-01-01,Tahun Baru,2,12100,0.0531,Event Based Discount,0.1818,17,348
P0013259,105,2025-01-01,Tahun Baru,2,2900,0.1008,Event Based Discount,0.1379,129,236
P0012067,105,2025-01-01,Tahun Baru,2,25300,0.0,Event Based Discount,0.1739,46,319
P0019143,105,2025-01-01,Tahun Baru,2,24300,0.0,Event Based Discount,0.1852,49,316
P0012666,105,2025-01-01,Tahun Baru,2,27900,0.1233,Event Based Discount,0.0968,124,241
P0018481,105,2025-01-01,Tahun Baru,2,7300,0.099,Event Based Discount,0.0959,112,253
P0017281,105,2025-01-01,Tahun Baru,2,48900,0.1084,Event Based Discount,0.1104,47,318
P0019176,105,2025-01-01,Tahun Baru,2,7200,0.0,Event Based Discount,0.1944,143,222
P0020140,105,2025-01-01,Tahun Baru,2,51700,0.0786,Event Based Discount,0.0909,110,255
P0018014,105,2025-01-01,Tahun Baru,2,4900,0.113,Event Based Discount,0.102,56,309
P0015563,105,2025-01-01,Tahun Baru,2,53800,0.0874,Event Based Discount,0.0539,58,307
P0012207,105,2025-01-01,Tahun Baru,2,41800,0.1342,Event Based Discount,0.012,123,242
P0011430,105,2025-01-01,Tahun Baru,2,20700,0.1499,Event Based Discount,0.0918,148,217
P0010629,105,2025-01-01,Tahun Baru,2,6800,0.0842,Event Based Discount,0.0882,118,247
P0013456,105,2025-01-01,Tahun Baru,2,25200,0.1115,Event Based Discount,0.123,134,231
P0019970,105,2025-01-01,Tahun Baru,2,17500,0.0722,Event Based Discount,0.1257,139,226
P0018396,105,2025-01-01,Tahun Baru,2,11800,0.0569,Event Based Discount,0.178,66,299
P0021279,105,2025-01-01,Tahun Baru,2,61200,0.088,Event Based Discount,0.1176,107,258
P0018879,105,2025-01-01,Tahun Baru,2,40200,0.0795,Event Based Discount,0.107,129,236
P0015115,105,2025-01-01,Tahun Baru,2,47100,0.0738,Event Based Discount,0.121,171,194
P0015742,105,2025-01-01,Tahun Baru,2,7965,0.14,Event Based Discount,0.0333,73,292
P0009623,105,2025-01-01,Tahun Baru,2,37400,0.132,Event Based Discount,0.0187,63,302
P0016873,105,2025-01-01,Tahun Baru,2,6900,0.1245,Event Based Discount,0.0725,20,345
P0014989,105,2025-01-01,Tahun Baru,2,37000,0.1382,Event Based Discount,0.0703,126,239
P0010737,105,2025-01-01,Tahun Baru,2,9400,0.0873,Event Based Discount,0.0957,157,208
P0015748,105,2025-01-01,Tahun Baru,2,33700,0.0,Event Based Discount,0.2107,76,289
P0015137,105,2025-01-01,Tahun Baru,2,30200,0.0575,Event Based Discount,0.0927,20,345
P0018874,105,2025-01-01,Tahun Baru,2,7500,0.1489,Event Based Discount,0.04,175,190
P0015407,105,2025-01-01,Tahun Baru,2,7100,0.1146,Event Based Discount,0.1127,68,297
P0019069,105,2025-01-01,Tahun Baru,2,20200,0.0,Event Based Discount,0.1832,25,340
P0018138,105,2025-01-01,Tahun Baru,2,17600,0.0685,Event Based Discount,0.0795,150,215
P0017458,105,2025-01-01,Tahun Baru,2,34300,0.1014,Event Based Discount,0.1137,33,332
P0010085,105,2025-01-01,Tahun Baru,2,6070,0.3102,Expired Discount,0.061,4,6
P0019849,105,2025-01-01,Tahun Baru,2,20800,0.0568,Event Based Discount,0.1635,31,334
P0009651,105,2025-01-01,Tahun Baru,2,12200,0.0,Event Based Discount,0.2049,111,254
P0019791,105,2025-01-01,Tahun Baru,2,30379,0.1347,Event Based Discount,0.0059,102,263
P0010572,105,2025-01-01,Tahun Baru,2,4200,0.0,Event Based Discount,0.2143,47,318
P0021077,105,2025-01-01,Tahun Baru,2,6700,0.0883,Event Based Discount,0.0896,121,244
P0017392,105,2025-01-01,Tahun Baru,2,33700,0.1252,Event Based Discount,0.1187,52,313
P0017275,105,2025-01-01,Tahun Baru,2,10300,0.0795,Event Based Discount,0.0874,143,222
P0016863,105,2025-01-01,Tahun Baru,2,28700,0.0854,Event Based Discount,0.0662,161,204
P0011653,105,2025-01-01,Tahun Baru,2,69900,0.0977,Event Based Discount,0.1259,58,307
P0019330,105,2025-01-01,Tahun Baru,2,23300,0.1348,Event Based Discount,0.073,145,220
P0009806,105,2025-01-01,Tahun Baru,2,5200,0.0,Event Based Discount,0.2115,39,326
P0011230,105,2025-01-01,Tahun Baru,2,22000,0.1312,Event Based Discount,0.0682,170,195
P0011885,105,2025-01-01,Tahun Baru,2,34200,0.1366,Event Based Discount,0.0117,41,324
P0017895,105,2025-01-01,Tahun Baru,2,18700,0.0824,Event Based Discount,0.123,137,228
P0015596,105,2025-01-01,Tahun Baru,2,42600,0.1088,Event Based Discount,0.1033,153,212
P0028480,105,2025-01-01,Tahun Baru,3,50900,0.1427,Event Based Discount,0.0884,31,334
P0022734,105,2025-01-01,Tahun Baru,3,6600,0.0723,Event Based Discount,0.0758,160,205
P0025208,105,2025-01-01,Tahun Baru,3,18000,0.1236,Event Based Discount,0.0833,34,331
P0025152,105,2025-01-01,Tahun Baru,3,8550,0.0,Event Based Discount,0.1696,96,269
P0022085,105,2025-01-01,Tahun Baru,3,24400,0.1411,Event Based Discount,0.0082,145,220
P0033725,105,2025-01-01,Tahun Baru,3,45600,0.0521,Event Based Discount,0.114,91,274
P0035148,105,2025-01-01,Tahun Baru,3,10200,0.0818,Event Based Discount,0.1373,100,265
P0027907,105,2025-01-01,Tahun Baru,3,45700,0.1497,Event Based Discount,0.0766,31,334
P0032689,105,2025-01-01,Tahun Baru,3,3950,0.0,Event Based Discount,0.1646,90,275
P0035541,105,2025-01-01,Tahun Baru,3,11840,0.4674,Expired Discount,0.0118,6,4
P0034355,105,2025-01-01,Tahun Baru,3,23300,0.0784,Event Based Discount,0.1288,132,233
P0032142,105,2025-01-01,Tahun Baru,3,16750,0.0,Event Based Discount,0.1761,114,251
P0025413,105,2025-01-01,Tahun Baru,3,4900,0.1041,Event Based Discount,0.0612,21,344
P0028727,105,2025-01-01,Tahun Baru,3,32200,0.0,Event Based Discount,0.2205,165,200
P0022619,105,2025-01-01,Tahun Baru,3,12400,0.0953,Event Based Discount,0.0484,95,270
P0035217,105,2025-01-01,Tahun Baru,3,30300,0.0842,Event Based Discount,0.1485,102,263
P0031354,105,2025-01-01,Tahun Baru,3,19350,0.0,Event Based Discount,0.1421,43,322
P0025370,105,2025-01-01,Tahun Baru,3,21700,0.0,Event Based Discount,0.2304,35,330
P0024239,105,2025-01-01,Tahun Baru,3,13500,0.1261,Event Based Discount,0.0074,161,204
P0022329,105,2025-01-01,Tahun Baru,3,19400,0.0,Event Based Discount,0.2216,155,210
P0027456,105,2025-01-01,Tahun Baru,3,25491,0.3144,Expired Discount,0.0153,7,3
P0025629,105,2025-01-01,Tahun Baru,3,10800,0.0,Event Based Discount,0.1481,125,240
P0030462,105,2025-01-01,Tahun Baru,3,25100,0.0982,Event Based Discount,0.0677,48,317
P0025841,105,2025-01-01,Tahun Baru,3,18700,0.1095,Event Based Discount,0.0535,106,259
P0026620,105,2025-01-01,Tahun Baru,3,4900,0.1262,Event Based Discount,0.0204,159,206
P0033224,105,2025-01-01,Tahun Baru,3,2800,0.0916,Event Based Discount,0.1071,102,263
P0035619,105,2025-01-01,Tahun Baru,3,18000,0.0,Event Based Discount,0.1944,33,332
P0023983,105,2025-01-01,Tahun Baru,3,36800,0.0979,Event Based Discount,0.0897,87,278
P0028765,105,2025-01-01,Tahun Baru,3,18900,0.072,Event Based Discount,0.1534,70,295
P0032720,105,2025-01-01,Tahun Baru,3,32200,0.0773,Event Based Discount,0.1304,120,245
P0032464,105,2025-01-01,Tahun Baru,3,31900,0.1064,Event Based Discount,0.1317,62,303
P0026831,105,2025-01-01,Tahun Baru,3,3000,0.1073,Event Based Discount,0.0333,46,319
P0027897,105,2025-01-01,Tahun Baru,3,44700,0.1484,Event Based Discount,0.0515,50,315
P0023195,105,2025-01-01,Tahun Baru,3,13500,0.1351,Event Based Discount,0.0667,166,199
P0034706,105,2025-01-01,Tahun Baru,3,12300,0.1058,Event Based Discount,0.0732,88,277
P0034104,105,2025-01-01,Tahun Baru,3,30100,0.1453,Event Based Discount,0.0864,58,307
P0031417,105,2025-01-01,Tahun Baru,3,30700,0.1417,Event Based Discount,0.0651,80,285
P0026440,105,2025-01-01,Tahun Baru,3,23300,0.0844,Event Based Discount,0.1288,139,226
P0024156,105,2025-01-01,Tahun Baru,3,6854,0.3104,Expired Discount,0.0516,5,5
P0030002,105,2025-01-01,Tahun Baru,3,19900,0.0,Event Based Discount,0.1307,97,268
P0026615,105,2025-01-01,Tahun Baru,3,16300,0.0888,Event Based Discount,0.0859,129,236
P0031926,105,2025-01-01,Tahun Baru,3,19750,0.0,Event Based Discount,0.1899,36,329
P0022449,105,2025-01-01,Tahun Baru,3,16700,0.1324,Event Based Discount,0.0898,76,289
P0032587,105,2025-01-01,Tahun Baru,3,27106,0.1434,Event Based Discount,0.0113,37,328
P0034230,105,2025-01-01,Tahun Baru,3,16600,0.1011,Event Based Discount,0.1084,113,252
P0030011,105,2025-01-01,Tahun Baru,3,6100,0.1153,Event Based Discount,0.0328,26,339
P0026922,105,2025-01-01,Tahun Baru,3,22000,0.1036,Event Based Discount,0.0591,139,226
P0033443,105,2025-01-01,Tahun Baru,3,45700,0.1325,Event Based Discount,0.0656,157,208
P0022604,105,2025-01-01,Tahun Baru,3,18400,0.0784,Event Based Discount,0.0978,125,240
P0035265,105,2025-01-01,Tahun Baru,3,20300,0.0,Event Based Discount,0.2118,120,245
P0024651,105,2025-01-01,Tahun Baru,3,5800,0.1156,Event Based Discount,0.1034,154,211
P0023974,105,2025-01-01,Tahun Baru,3,20300,0.1214,Event Based Discount,0.064,15,350
P0029229,105,2025-01-01,Tahun Baru,3,17822,0.3207,Expired Discount,0.0237,6,4
P0032902,105,2025-01-01,Tahun Baru,3,15600,0.0602,Event Based Discount,0.1282,155,210
P0023903,105,2025-01-01,Tahun Baru,3,3700,0.0,Event Based Discount,0.2162,141,224
P0028410,105,2025-01-01,Tahun Baru,3,22550,0.0,Event Based Discount,0.1486,120,245
P0024104,105,2025-01-01,Tahun Baru,3,14800,0.1198,Event Based Discount,0.0405,168,197
P0027718,105,2025-01-01,Tahun Baru,3,6500,0.05,Event Based Discount,0.1231,20,345
P0028686,105,2025-01-01,Tahun Baru,3,6200,0.0,Event Based Discount,0.2097,98,267
P0031413,105,2025-01-01,Tahun Baru,3,16300,0.112,Event Based Discount,0.0307,47,318
P0032176,105,2025-01-01,Tahun Baru,3,15800,0.1262,Event Based Discount,0.0127,104,261
P0025436,105,2025-01-01,Tahun Baru,3,53400,0.0657,Event Based Discount,0.1742,76,289
P0026024,105,2025-01-01,Tahun Baru,3,31000,0.1066,Event Based Discount,0.0677,48,317
P0031466,105,2025-01-01,Tahun Baru,3,3853,0.1333,Event Based Discount,0.0916,160,205
P0034205,105,2025-01-01,Tahun Baru,3,13878,0.3641,Expired Discount,0.02,5,5
P0025904,105,2025-01-01,Tahun Baru,3,5700,0.0,Event Based Discount,0.1404,106,259
P0034599,105,2025-01-01,Tahun Baru,3,7167,0.149,Event Based Discount,0.0373,172,193
P0035682,105,2025-01-01,Tahun Baru,3,3400,0.1285,Event Based Discount,0.0588,71,294
P0022012,105,2025-01-01,Tahun Baru,3,13100,0.104,Event Based Discount,0.0992,161,204
P0023087,105,2025-01-01,Tahun Baru,3,6900,0.1422,Event Based Discount,0.058,160,205
P0024365,105,2025-01-01,Tahun Baru,3,5100,0.0,Event Based Discount,0.1373,171,194
P0032287,105,2025-01-01,Tahun Baru,3,35600,0.1008,Event Based Discount,0.1236,83,282
P0035070,105,2025-01-01,Tahun Baru,3,43700,0.1371,Event Based Discount,0.0778,44,321
P0030644,105,2025-01-01,Tahun Baru,3,5500,0.0729,Event Based Discount,0.0909,73,292
P0024365,105,2025-01-01,Tahun Baru,3,5100,0.0,Event Based Discount,0.1373,93,272
P0032165,105,2025-01-01,Tahun Baru,3,26600,0.0922,Event Based Discount,0.1053,153,212
P0030282,105,2025-01-01,Tahun Baru,3,31100,0.0852,Event Based Discount,0.0772,155,210
P0035888,105,2025-01-01,Tahun Baru,3,4800,0.0786,Event Based Discount,0.1042,46,319
P0032953,105,2025-01-01,Tahun Baru,3,6500,0.107,Event Based Discount,0.0462,107,258
P0023368,105,2025-01-01,Tahun Baru,3,13300,0.0809,Event Based Discount,0.0827,61,304
P0030151,105,2025-01-01,Tahun Baru,3,7700,0.1455,Event Based Discount,0.039,134,231
P0022579,105,2025-01-01,Tahun Baru,3,16900,0.1061,Event Based Discount,0.0296,149,216
P0027818,105,2025-01-01,Tahun Baru,3,41000,0.0563,Event Based Discount,0.0805,145,220
P0029347,105,2025-01-01,Tahun Baru,3,10900,0.0,Event Based Discount,0.1376,129,236
P0022579,105,2025-01-01,Tahun Baru,3,17200,0.0912,Event Based Discount,0.0465,147,218
P0022886,105,2025-01-01,Tahun Baru,3,6800,0.1013,Event Based Discount,0.1324,110,255
P0033369,105,2025-01-01,Tahun Baru,3,4000,0.1341,Event Based Discount,0.025,129,236
P0026107,105,2025-01-01,Tahun Baru,3,9600,0.0831,Event Based Discount,0.0625,170,195
P0032005,105,2025-01-01,Tahun Baru,3,9500,0.1457,Event Based Discount,0.0211,78,287
P0031929,105,2025-01-01,Tahun Baru,3,19700,0.0,Event Based Discount,0.2132,103,262
P0028510,105,2025-01-01,Tahun Baru,3,5600,0.0639,Event Based Discount,0.0893,94,271
P0021895,105,2025-01-01,Tahun Baru,3,5600,0.0963,Event Based Discount,0.0714,26,339
P0026319,105,2025-01-01,Tahun Baru,3,31600,0.0841,Event Based Discount,0.0633,139,226
P0022253,105,2025-01-01,Tahun Baru,3,4300,0.1311,Event Based Discount,0.0698,111,254
P0025441,105,2025-01-01,Tahun Baru,3,9400,0.1009,Event Based Discount,0.0745,169,196
P0032000,105,2025-01-01,Tahun Baru,3,13900,0.1143,Event Based Discount,0.1223,151,214
P0027733,105,2025-01-01,Tahun Baru,3,8350,0.0,Event Based Discount,0.1377,153,212
P0028307,105,2025-01-01,Tahun Baru,3,5200,0.1264,Event Based Discount,0.1154,121,244
P0034684,105,2025-01-01,Tahun Baru,3,12400,0.0822,Event Based Discount,0.0806,25,340
P0026179,105,2025-01-01,Tahun Baru,3,9159,0.3153,Expired Discount,0.0283,1,9
P0033819,105,2025-01-01,Tahun Baru,3,14000,0.098,Event Based Discount,0.1143,150,215
P0026046,105,2025-01-01,Tahun Baru,3,8200,0.0702,Event Based Discount,0.1585,155,210
P0032892,105,2025-01-01,Tahun Baru,3,41500,0.0978,Event Based Discount,0.041,73,292
P0025672,105,2025-01-01,Tahun Baru,3,12000,0.1042,Event Based Discount,0.1333,162,203
P0027711,105,2025-01-01,Tahun Baru,3,5776,0.1383,Event Based Discount,0.0651,41,324
P0022638,105,2025-01-01,Tahun Baru,3,5200,0.0789,Event Based Discount,0.1346,124,241
P0034712,105,2025-01-01,Tahun Baru,3,30444,0.4833,Expired Discount,0.008,4,6
P0021803,105,2025-01-01,Tahun Baru,3,8900,0.0954,Event Based Discount,0.1348,36,329
P0029489,105,2025-01-01,Tahun Baru,3,11463,0.4278,Expired Discount,0.0317,7,3
P0035195,105,2025-01-01,Tahun Baru,3,12200,0.1131,Event Based Discount,0.1311,41,324
P0028931,105,2025-01-01,Tahun Baru,3,5200,0.0,Event Based Discount,0.1923,66,299
P0023583,105,2025-01-01,Tahun Baru,3,17400,0.1129,Event Based Discount,0.1034,109,256
P0027252,105,2025-01-01,Tahun Baru,3,8500,0.06,Event Based Discount,0.1176,41,324
P0028919,105,2025-01-01,Tahun Baru,3,11200,0.0618,Event Based Discount,0.125,51,314
P0031197,105,2025-01-01,Tahun Baru,3,4900,0.0543,Event Based Discount,0.1224,149,216
P0028541,105,2025-01-01,Tahun Baru,3,17100,0.0697,Event Based Discount,0.1579,50,315
P0034151,105,2025-01-01,Tahun Baru,3,10300,0.0964,Event Based Discount,0.0777,72,293
P0028785,105,2025-01-01,Tahun Baru,3,17600,0.0899,Event Based Discount,0.125,102,263
P0026434,105,2025-01-01,Tahun Baru,3,18500,0.0,Event Based Discount,0.2054,144,221
P0025334,105,2025-01-01,Tahun Baru,3,24500,0.0,Event Based Discount,0.2082,121,244
P0031543,105,2025-01-01,Tahun Baru,3,42700,0.0984,Event Based Discount,0.1241,100,265
P0022786,105,2025-01-01,Tahun Baru,3,6600,0.0821,Event Based Discount,0.0758,49,316
P0032159,105,2025-01-01,Tahun Baru,3,10700,0.0615,Event Based Discount,0.0935,19,346
P0027621,105,2025-01-01,Tahun Baru,3,9100,0.1401,Event Based Discount,0.0659,89,276
P0034606,105,2025-01-01,Tahun Baru,3,6800,0.1239,Event Based Discount,0.1176,27,338
P0022567,105,2025-01-01,Tahun Baru,3,8900,0.1257,Event Based Discount,0.0225,162,203
P0027896,105,2025-01-01,Tahun Baru,3,16200,0.0733,Event Based Discount,0.0988,107,258
P0034473,105,2025-01-01,Tahun Baru,3,52200,0.0695,Event Based Discount,0.0785,42,323
