id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P00009130,105,2025-01-01,Tahun Baru,2,28900,0.0,Event Based Discount,0.1597,130,410
P00011595,105,2025-01-01,Tahun Baru,2,16400,0.0,Event Based Discount,0.1363,95,635
P00008562,105,2025-01-01,Tahun Baru,2,27900,0.0,Event Based Discount,0.1913,107,433
P00008957,105,2025-01-01,Tahun Baru,2,22500,0.0723,Event Based Discount,0.1549,166,199
P00017206,105,2025-01-01,Tahun Baru,2,16700,0.0,Event Based Discount,0.1396,118,977
P00007297,105,2025-01-01,Tahun Baru,2,6800,0.0,Event Based Discount,0.1978,38,327
P00017493,105,2025-01-01,Tahun Baru,2,11000,0.0,Event Based Discount,0.1664,26,339
P00017691,105,2025-01-01,Tahun Baru,2,18400,0.0762,Event Based Discount,0.1223,131,234
P00013542,105,2025-01-01,Tahun Baru,2,8300,0.0,Event Based Discount,0.1419,86,644
P00018068,105,2025-01-01,Tahun Baru,2,14200,0.0,Event Based Discount,0.1832,134,961
P00012218,105,2025-01-01,Tahun Baru,2,15500,0.0,Event Based Discount,0.1602,52,313
P00012289,105,2025-01-01,Tahun Baru,2,15700,0.0,Event Based Discount,0.181,147,218
P00007210,105,2025-01-01,Tahun Baru,2,9700,0.0,Event Based Discount,0.2332,150,215
P00012021,105,2025-01-01,Tahun Baru,2,30600,0.0,Event Based Discount,0.2118,73,1022
P00017339,105,2025-01-01,Tahun Baru,2,13000,0.0,Event Based Discount,0.232,24,341
P00015803,105,2025-01-01,Tahun Baru,2,24900,0.0,Event Based Discount,0.2179,146,219
P00012843,105,2025-01-01,Tahun Baru,2,17900,0.0,Event Based Discount,0.2227,41,689
P00009988,105,2025-01-01,Tahun Baru,2,25700,0.0718,Event Based Discount,0.1547,110,255
P00017097,105,2025-01-01,Tahun Baru,2,14400,0.1386,Event Based Discount,0.1077,75,290
P00007500,105,2025-01-01,Tahun Baru,2,73601,0.4524,Expired Discount,0.0014,3,4
P00007824,105,2025-01-01,Tahun Baru,2,10900,0.0,Event Based Discount,0.1458,96,269
P00010705,105,2025-01-01,Tahun Baru,2,6800,0.0,Event Based Discount,0.179,71,659
P00008189,105,2025-01-01,Tahun Baru,2,24100,0.0519,Event Based Discount,0.1144,104,261
P00016525,105,2025-01-01,Tahun Baru,2,21700,0.0,Event Based Discount,0.1793,16,714
P00014767,105,2025-01-01,Tahun Baru,2,4600,0.0,Event Based Discount,0.1559,121,244
P00017990,105,2025-01-01,Tahun Baru,2,6700,0.0,Event Based Discount,0.2009,64,301
P00017982,105,2025-01-01,Tahun Baru,2,23913,0.4498,Expired Discount,0.0135,1,13
P00018154,105,2025-01-01,Tahun Baru,2,19500,0.1291,Event Based Discount,0.0195,125,240
P00014717,105,2025-01-01,Tahun Baru,2,6600,0.0,Event Based Discount,0.198,113,252
P00017212,105,2025-01-01,Tahun Baru,2,84029,0.4572,Expired Discount,0.0016,4,3
P00011207,105,2025-01-01,Tahun Baru,2,16200,0.0,Event Based Discount,0.1771,32,58
P00011249,105,2025-01-01,Tahun Baru,2,8800,0.0,Event Based Discount,0.1543,105,260
P00017482,105,2025-01-01,Tahun Baru,2,14500,0.0,Event Based Discount,0.2046,110,255
P00008135,105,2025-01-01,Tahun Baru,2,9400,0.0829,Event Based Discount,0.0993,153,212
P00011445,105,2025-01-01,Tahun Baru,2,26000,0.0,Event Based Discount,0.1783,157,208
P00013779,105,2025-01-01,Tahun Baru,2,12600,0.0538,Event Based Discount,0.1529,16,349
P00016371,105,2025-01-01,Tahun Baru,2,29000,0.0,Event Based Discount,0.2147,174,191
P00018871,105,2025-01-01,Tahun Baru,2,20900,0.1238,Event Based Discount,0.0423,147,218
P00016623,105,2025-01-01,Tahun Baru,2,7900,0.0,Event Based Discount,0.139,61,304
P00018316,105,2025-01-01,Tahun Baru,2,15100,0.0,Event Based Discount,0.2153,171,194
P00012765,105,2025-01-01,Tahun Baru,2,25100,0.0,Event Based Discount,0.1607,50,130
P00018263,105,2025-01-01,Tahun Baru,2,19600,0.0,Event Based Discount,0.1376,157,208
P00012087,105,2025-01-01,Tahun Baru,2,28900,0.0,Event Based Discount,0.1356,20,710
P00015716,105,2025-01-01,Tahun Baru,2,16600,0.0,Event Based Discount,0.1669,27,703
P00015686,105,2025-01-01,Tahun Baru,2,24100,0.1229,Event Based Discount,0.087,93,272
P00008505,105,2025-01-01,Tahun Baru,2,4026,0.3523,Expired Discount,0.1197,89,1
P00027599,105,2025-01-01,Tahun Baru,3,26600,0.0,Event Based Discount,0.1827,38,327
P00025203,105,2025-01-01,Tahun Baru,3,25800,0.1026,Event Based Discount,0.0533,163,202
P00032047,105,2025-01-01,Tahun Baru,3,65799,0.4177,Expired Discount,0.0067,1,6
P00032089,105,2025-01-01,Tahun Baru,3,20800,0.0,Event Based Discount,0.1773,154,26
P00026018,105,2025-01-01,Tahun Baru,3,26700,0.0,Event Based Discount,0.1906,76,289
P00027435,105,2025-01-01,Tahun Baru,3,37830,0.3413,Expired Discount,0.0054,3,4
P00026184,105,2025-01-01,Tahun Baru,3,19100,0.0,Event Based Discount,0.2008,27,338
P00020089,105,2025-01-01,Tahun Baru,3,8900,0.0545,Event Based Discount,0.1235,83,282
P00028286,105,2025-01-01,Tahun Baru,3,4700,0.0677,Event Based Discount,0.1357,173,192
P00019590,105,2025-01-01,Tahun Baru,3,2500,0.0,Event Based Discount,0.1544,73,292
P00021709,105,2025-01-01,Tahun Baru,3,4400,0.0,Event Based Discount,0.1509,148,217
P00027716,105,2025-01-01,Tahun Baru,3,22300,0.0531,Event Based Discount,0.1417,58,307
P00030631,105,2025-01-01,Tahun Baru,3,6100,0.066,Event Based Discount,0.0859,151,214
P00027264,105,2025-01-01,Tahun Baru,3,4800,0.1063,Event Based Discount,0.0681,104,261
P00019618,105,2025-01-01,Tahun Baru,3,22900,0.07,Event Based Discount,0.1212,62,303
P00021231,105,2025-01-01,Tahun Baru,3,13000,0.0,Event Based Discount,0.2027,49,316
P00032882,105,2025-01-01,Tahun Baru,3,25600,0.0,Event Based Discount,0.1469,156,24
P00022411,105,2025-01-01,Tahun Baru,3,3000,0.0,Event Based Discount,0.214,108,987
P00019437,105,2025-01-01,Tahun Baru,3,10700,0.0,Event Based Discount,0.2079,18,27
P00021993,105,2025-01-01,Tahun Baru,3,28800,0.0,Event Based Discount,0.2128,123,242
P00025450,105,2025-01-01,Tahun Baru,3,9072,0.3683,Expired Discount,0.0328,6,8
P00027285,105,2025-01-01,Tahun Baru,3,13500,0.1134,Event Based Discount,0.1089,175,190
P00029555,105,2025-01-01,Tahun Baru,3,15900,0.0,Event Based Discount,0.1483,18,347
P00024491,105,2025-01-01,Tahun Baru,3,13100,0.0,Event Based Discount,0.2194,167,198
P00019448,105,2025-01-01,Tahun Baru,3,23400,0.0625,Event Based Discount,0.0922,61,304
P00025809,105,2025-01-01,Tahun Baru,3,8900,0.0,Event Based Discount,0.1574,140,225
P00025740,105,2025-01-01,Tahun Baru,3,7600,0.0,Event Based Discount,0.1651,72,658
P00019254,105,2025-01-01,Tahun Baru,3,3307,0.3786,Expired Discount,0.0372,7,7
P00031051,105,2025-01-01,Tahun Baru,3,4000,0.0837,Event Based Discount,0.1032,64,301
P00029401,105,2025-01-01,Tahun Baru,3,3500,0.115,Event Based Discount,0.14,21,344
P00024202,105,2025-01-01,Tahun Baru,3,18800,0.0,Event Based Discount,0.1857,157,208
P00019556,105,2025-01-01,Tahun Baru,3,25192,0.4452,Expired Discount,0.0108,5,9
P00021652,105,2025-01-01,Tahun Baru,3,11900,0.0,Event Based Discount,0.2245,72,293
P00026429,105,2025-01-01,Tahun Baru,3,9300,0.0,Event Based Discount,0.1362,26,339
P00031314,105,2025-01-01,Tahun Baru,3,13400,0.0,Event Based Discount,0.1347,165,200
P00025735,105,2025-01-01,Tahun Baru,3,4800,0.0704,Event Based Discount,0.1458,96,269
P00033312,105,2025-01-01,Tahun Baru,3,29200,0.0,Event Based Discount,0.1464,55,310
P00022863,105,2025-01-01,Tahun Baru,3,14800,0.0504,Event Based Discount,0.1641,174,191
P00024506,105,2025-01-01,Tahun Baru,3,20200,0.0,Event Based Discount,0.1689,44,321
P00023481,105,2025-01-01,Tahun Baru,3,88438,0.4395,Expired Discount,0.0039,4,3
P00031795,105,2025-01-01,Tahun Baru,3,6400,0.0,Event Based Discount,0.2119,108,257
P00032148,105,2025-01-01,Tahun Baru,3,23900,0.1303,Event Based Discount,0.0707,141,224
P00020332,105,2025-01-01,Tahun Baru,3,3700,0.0638,Event Based Discount,0.1081,28,337
P00027401,105,2025-01-01,Tahun Baru,3,7779,0.3197,Expired Discount,0.0536,7,7
P00027672,105,2025-01-01,Tahun Baru,3,24700,0.0,Event Based Discount,0.1489,93,272
P00022218,105,2025-01-01,Tahun Baru,3,7200,0.3794,Expired Discount,0.0207,8,6
P00030594,105,2025-01-01,Tahun Baru,3,3600,0.0744,Event Based Discount,0.0978,56,309
P00021381,105,2025-01-01,Tahun Baru,3,23800,0.0,Event Based Discount,0.1911,74,291
P00030584,105,2025-01-01,Tahun Baru,3,17400,0.0608,Event Based Discount,0.1513,120,245
P00025009,105,2025-01-01,Tahun Baru,3,17200,0.0677,Event Based Discount,0.1109,148,217
P00032361,105,2025-01-01,Tahun Baru,3,74900,0.0,Event Based Discount,0.1824,68,662
P00022818,105,2025-01-01,Tahun Baru,3,2300,0.0,Event Based Discount,0.1178,83,457
P00021460,105,2025-01-01,Tahun Baru,3,4100,0.0,Event Based Discount,0.1815,99,266
P00020463,105,2025-01-01,Tahun Baru,3,14500,0.0,Event Based Discount,0.1357,85,-55
P00022850,105,2025-01-01,Tahun Baru,3,21900,0.0,Event Based Discount,0.1596,92,273
P00028929,105,2025-01-01,Tahun Baru,3,10300,0.0,Event Based Discount,0.2025,126,414
P00030411,105,2025-01-01,Tahun Baru,3,99075,0.3231,Expired Discount,0.0042,1,6
P00027757,105,2025-01-01,Tahun Baru,3,20300,0.0959,Event Based Discount,0.1021,88,277
P00025440,105,2025-01-01,Tahun Baru,3,14280,0.399,Expired Discount,0.0289,10,4
P00030366,105,2025-01-01,Tahun Baru,3,25900,0.1299,Event Based Discount,0.0894,28,337
P00024619,105,2025-01-01,Tahun Baru,3,10800,0.0,Event Based Discount,0.1569,143,222
P00026481,105,2025-01-01,Tahun Baru,3,4000,0.0,Event Based Discount,0.1355,93,272
P00027691,105,2025-01-01,Tahun Baru,3,4220,0.3179,Expired Discount,0.0806,4,10
P00021696,105,2025-01-01,Tahun Baru,3,11900,0.0,Event Based Discount,0.1494,160,205
P00031810,105,2025-01-01,Tahun Baru,3,19400,0.0,Event Based Discount,0.196,111,254
P00020493,105,2025-01-01,Tahun Baru,3,22280,0.4697,Expired Discount,0.0117,16,14
P00032387,105,2025-01-01,Tahun Baru,3,39514,0.4341,Expired Discount,0.0085,1,6
P00029282,105,2025-01-01,Tahun Baru,3,5000,0.0,Event Based Discount,0.1254,12,33
P00026235,105,2025-01-01,Tahun Baru,3,27400,0.1132,Event Based Discount,0.1301,97,268
P00023265,105,2025-01-01,Tahun Baru,3,25000,0.0,Event Based Discount,0.14,67,298
P00027507,105,2025-01-01,Tahun Baru,3,68367,0.3872,Expired Discount,0.0071,1,6
P00031426,105,2025-01-01,Tahun Baru,3,4722,0.3487,Expired Discount,0.0271,6,8
P00027313,105,2025-01-01,Tahun Baru,3,11000,0.0786,Event Based Discount,0.1643,27,338
P00031258,105,2025-01-01,Tahun Baru,3,12100,0.0,Event Based Discount,0.2138,16,29
P00027551,105,2025-01-01,Tahun Baru,3,9000,0.0,Event Based Discount,0.2227,83,97
P00025158,105,2025-01-01,Tahun Baru,3,4700,0.0,Event Based Discount,0.2257,52,488
P00021702,105,2025-01-01,Tahun Baru,3,5700,0.0,Event Based Discount,0.1493,116,249
P00032722,105,2025-01-01,Tahun Baru,3,46084,0.361,Expired Discount,0.0093,3,4
P00027803,105,2025-01-01,Tahun Baru,3,9600,0.0822,Event Based Discount,0.118,47,318
P00027953,105,2025-01-01,Tahun Baru,3,20800,0.1266,Event Based Discount,0.0631,179,186
P00021085,105,2025-01-01,Tahun Baru,3,16000,0.0634,Event Based Discount,0.1718,67,298
P00022032,105,2025-01-01,Tahun Baru,3,7100,0.1496,Event Based Discount,0.0866,21,344
P00033105,105,2025-01-01,Tahun Baru,3,4600,0.058,Event Based Discount,0.1298,116,249
P00027351,105,2025-01-01,Tahun Baru,3,28200,0.0,Event Based Discount,0.1615,88,277
P00019705,105,2025-01-01,Tahun Baru,3,29800,0.0,Event Based Discount,0.1833,171,559
P00028607,105,2025-01-01,Tahun Baru,3,11000,0.0,Event Based Discount,0.1855,103,262
P00029556,105,2025-01-01,Tahun Baru,3,19300,0.0,Event Based Discount,0.1684,159,206
P00023625,105,2025-01-01,Tahun Baru,3,29700,0.0,Event Based Discount,0.1616,61,304
P00021491,105,2025-01-01,Tahun Baru,3,3800,0.0,Event Based Discount,0.1568,51,314
P00029167,105,2025-01-01,Tahun Baru,3,3100,0.0,Event Based Discount,0.1274,114,251
P00021152,105,2025-01-01,Tahun Baru,3,3600,0.0,Event Based Discount,0.1844,54,311
P00020737,105,2025-01-01,Tahun Baru,3,24200,0.0,Event Based Discount,0.2014,177,188
P00023314,105,2025-01-01,Tahun Baru,3,22404,0.4956,Expired Discount,0.0072,6,8
P00019168,105,2025-01-01,Tahun Baru,3,24700,0.0,Event Based Discount,0.1833,82,648
P00030430,105,2025-01-01,Tahun Baru,3,29100,0.0,Event Based Discount,0.1505,81,284
P00023594,105,2025-01-01,Tahun Baru,3,24900,0.0,Event Based Discount,0.1952,76,289
P00027863,105,2025-01-01,Tahun Baru,3,72795,0.3792,Expired Discount,0.0065,1,6
P00033315,105,2025-01-01,Tahun Baru,3,23600,0.0,Event Based Discount,0.2062,155,940
P00031951,105,2025-01-01,Tahun Baru,3,4800,0.1221,Event Based Discount,0.0258,145,220
P00032267,105,2025-01-01,Tahun Baru,3,4600,0.1065,Event Based Discount,0.0276,144,221
P00022073,105,2025-01-01,Tahun Baru,3,4400,0.0,Event Based Discount,0.1809,70,295
P00028682,105,2025-01-01,Tahun Baru,3,15100,0.0,Event Based Discount,0.2199,171,559
P00024436,105,2025-01-01,Tahun Baru,3,17100,0.0647,Event Based Discount,0.1198,167,198
P00032582,105,2025-01-01,Tahun Baru,3,18200,0.0712,Event Based Discount,0.1538,61,304
P00027494,105,2025-01-01,Tahun Baru,3,3100,0.0763,Event Based Discount,0.0545,108,257
P00028384,105,2025-01-01,Tahun Baru,3,14100,0.0,Event Based Discount,0.1957,27,338
P00025504,105,2025-01-01,Tahun Baru,3,24300,0.0872,Event Based Discount,0.0838,110,255
P00019589,105,2025-01-01,Tahun Baru,3,29800,0.0,Event Based Discount,0.2166,59,306
P00019870,105,2025-01-01,Tahun Baru,3,16900,0.0922,Event Based Discount,0.152,121,244
P00033017,105,2025-01-01,Tahun Baru,3,9100,0.0,Event Based Discount,0.1587,91,274
P00025183,105,2025-01-01,Tahun Baru,3,17900,0.0,Event Based Discount,0.1551,157,208
P00030598,105,2025-01-01,Tahun Baru,3,18100,0.0,Event Based Discount,0.1377,159,206
P00021225,105,2025-01-01,Tahun Baru,3,10200,0.1238,Event Based Discount,0.0172,107,258
P00027491,105,2025-01-01,Tahun Baru,3,25900,0.0,Event Based Discount,0.1386,75,290
P00021956,105,2025-01-01,Tahun Baru,3,20200,0.1176,Event Based Discount,0.0815,64,301
P00032084,105,2025-01-01,Tahun Baru,3,26200,0.0,Event Based Discount,0.1617,48,682
P00024094,105,2025-01-01,Tahun Baru,3,7800,0.0,Event Based Discount,0.1692,140,225
P00030452,105,2025-01-01,Tahun Baru,3,10700,0.0,Event Based Discount,0.2141,83,282
P00021578,105,2025-01-01,Tahun Baru,3,24800,0.0,Event Based Discount,0.2251,42,323
P00031287,105,2025-01-01,Tahun Baru,3,22700,0.1262,Event Based Discount,0.0809,132,233
P00028967,105,2025-01-01,Tahun Baru,3,40291,0.4176,Expired Discount,0.0072,3,4
P00023405,105,2025-01-01,Tahun Baru,3,13200,0.0,Event Based Discount,0.1928,93,272
P00025223,105,2025-01-01,Tahun Baru,3,9300,0.0,Event Based Discount,0.1449,53,312
P00023635,105,2025-01-01,Tahun Baru,3,10300,0.0,Event Based Discount,0.1617,133,962
P00026681,105,2025-01-01,Tahun Baru,3,30344,0.4549,Expired Discount,0.0104,2,3
P00020154,105,2025-01-01,Tahun Baru,3,91054,0.3345,Expired Discount,0.0015,1,6
P00022729,105,2025-01-01,Tahun Baru,3,9800,0.0,Event Based Discount,0.1568,69,111
P00033174,105,2025-01-01,Tahun Baru,3,27600,0.0,Event Based Discount,0.1787,68,-38
P00032922,105,2025-01-01,Tahun Baru,3,5804,0.4364,Expired Discount,0.0239,30,0
P00019618,105,2025-01-01,Tahun Baru,3,22000,0.1068,Event Based Discount,0.0852,126,239
P00024887,105,2025-01-01,Tahun Baru,3,22000,0.1096,Event Based Discount,0.0996,146,219
P00024863,105,2025-01-01,Tahun Baru,3,3200,0.0,Event Based Discount,0.1766,9,36
P00024257,105,2025-01-01,Tahun Baru,3,12700,0.1016,Event Based Discount,0.1428,100,265
P00024816,105,2025-01-01,Tahun Baru,3,14200,0.0741,Event Based Discount,0.139,138,227
P00033037,105,2025-01-01,Tahun Baru,3,13900,0.0922,Event Based Discount,0.1147,38,327
P00024218,105,2025-01-01,Tahun Baru,3,31500,0.0,Event Based Discount,0.214,65,300
P00022669,105,2025-01-01,Tahun Baru,3,74447,0.3056,Expired Discount,0.0043,1,6
P00031093,105,2025-01-01,Tahun Baru,3,6000,0.1376,Event Based Discount,0.0837,20,345
P00026740,105,2025-01-01,Tahun Baru,3,19700,0.1001,Event Based Discount,0.1443,89,276
P00032660,105,2025-01-01,Tahun Baru,3,31900,0.0,Event Based Discount,0.2221,108,257
P00025266,105,2025-01-01,Tahun Baru,3,12300,0.0533,Event Based Discount,0.0824,100,265
P00030331,105,2025-01-01,Tahun Baru,3,8600,0.0654,Event Based Discount,0.1665,83,282
P00021027,105,2025-01-01,Tahun Baru,3,16000,0.0,Event Based Discount,0.1889,27,18
P00025125,105,2025-01-01,Tahun Baru,3,32300,0.0,Event Based Discount,0.1837,128,602
P00030429,105,2025-01-01,Tahun Baru,3,67560,0.4594,Expired Discount,0.0045,1,6
P00020544,105,2025-01-01,Tahun Baru,3,19800,0.0784,Event Based Discount,0.0652,49,316
P00022527,105,2025-01-01,Tahun Baru,3,10800,0.0,Event Based Discount,0.161,130,235
P00020992,105,2025-01-01,Tahun Baru,3,76642,0.4696,Expired Discount,0.0062,1,6
P00021667,105,2025-01-01,Tahun Baru,3,57100,0.0,Event Based Discount,0.216,43,687
P00022131,105,2025-01-01,Tahun Baru,3,22800,0.0604,Event Based Discount,0.1134,180,185
P00029707,105,2025-01-01,Tahun Baru,3,7600,0.0,Event Based Discount,0.1863,139,-49
P00019487,105,2025-01-01,Tahun Baru,3,56317,0.4852,Expired Discount,0.0035,2,5
P00029180,105,2025-01-01,Tahun Baru,3,26000,0.0,Event Based Discount,0.1386,138,592
P00033011,105,2025-01-01,Tahun Baru,3,2900,0.0,Event Based Discount,0.1772,161,204
P00032939,105,2025-01-01,Tahun Baru,3,13472,0.3569,Expired Discount,0.0364,174,6
P00024656,105,2025-01-01,Tahun Baru,3,31000,0.0,Event Based Discount,0.2182,144,221
P00019987,105,2025-01-01,Tahun Baru,3,10100,0.1183,Event Based Discount,0.0263,171,194
P00027553,105,2025-01-01,Tahun Baru,3,24200,0.0,Event Based Discount,0.1862,17,348
P00026235,105,2025-01-01,Tahun Baru,3,27200,0.1206,Event Based Discount,0.1237,164,201
P00030742,105,2025-01-01,Tahun Baru,3,26600,0.0,Event Based Discount,0.1574,137,593
P00027743,105,2025-01-01,Tahun Baru,3,9800,0.0,Event Based Discount,0.1918,20,345
P00032803,105,2025-01-01,Tahun Baru,3,27000,0.0,Event Based Discount,0.2084,149,216
P00025548,105,2025-01-01,Tahun Baru,3,11500,0.0,Event Based Discount,0.1877,37,328
P00030087,105,2025-01-01,Tahun Baru,3,27400,0.0,Event Based Discount,0.2155,168,197
P00021598,105,2025-01-01,Tahun Baru,3,7900,0.1417,Event Based Discount,0.0953,80,285
P00023762,105,2025-01-01,Tahun Baru,3,7100,0.1271,Event Based Discount,0.0792,25,340
P00028952,105,2025-01-01,Tahun Baru,3,3200,0.0,Event Based Discount,0.1428,94,271
P00022857,105,2025-01-01,Tahun Baru,3,23300,0.0,Event Based Discount,0.2008,156,209
P00032233,105,2025-01-01,Tahun Baru,3,17400,0.0,Event Based Discount,0.1692,85,280
P00022787,105,2025-01-01,Tahun Baru,3,17900,0.0,Event Based Discount,0.1701,101,439
P00020211,105,2025-01-01,Tahun Baru,3,3600,0.0,Event Based Discount,0.2278,133,232
P00026095,105,2025-01-01,Tahun Baru,3,9800,0.0,Event Based Discount,0.1932,25,20
P00021956,105,2025-01-01,Tahun Baru,3,21700,0.0503,Event Based Discount,0.145,90,275
P00030317,105,2025-01-01,Tahun Baru,3,15400,0.0699,Event Based Discount,0.1181,59,306
P00026526,105,2025-01-01,Tahun Baru,3,2527,0.1397,Event Based Discount,0.1219,78,287
P00033450,105,2025-01-01,Tahun Baru,3,24500,0.0,Event Based Discount,0.1548,65,300
P00029489,105,2025-01-01,Tahun Baru,3,6000,0.0,Event Based Discount,0.1473,30,335
P00031670,105,2025-01-01,Tahun Baru,3,9000,0.1385,Event Based Discount,0.0708,40,325
P00023658,105,2025-01-01,Tahun Baru,3,3300,0.0,Event Based Discount,0.2139,166,-76
P00023402,105,2025-01-01,Tahun Baru,3,25200,0.0,Event Based Discount,0.1511,122,973
P00031383,105,2025-01-01,Tahun Baru,3,9800,0.0,Event Based Discount,0.1359,154,386
P00031187,105,2025-01-01,Tahun Baru,3,25500,0.0,Event Based Discount,0.2072,119,421
P00031046,105,2025-01-01,Tahun Baru,3,2800,0.0,Event Based Discount,0.1989,16,349
P00025780,105,2025-01-01,Tahun Baru,3,5300,0.0,Event Based Discount,0.1342,73,292
P00031641,105,2025-01-01,Tahun Baru,3,2500,0.0,Event Based Discount,0.1912,79,651
P00027657,105,2025-01-01,Tahun Baru,3,14700,0.0,Event Based Discount,0.2281,131,49
P00026889,105,2025-01-01,Tahun Baru,3,24300,0.0706,Event Based Discount,0.1595,85,280
P00025546,105,2025-01-01,Tahun Baru,3,18400,0.108,Event Based Discount,0.107,28,337
P00021085,105,2025-01-01,Tahun Baru,3,16000,0.0641,Event Based Discount,0.1718,168,197
P00031390,105,2025-01-01,Tahun Baru,3,27900,0.0,Event Based Discount,0.1971,24,156
P00029474,105,2025-01-01,Tahun Baru,3,17984,0.4714,Expired Discount,0.0061,10,4
P00026534,105,2025-01-01,Tahun Baru,3,18200,0.0,Event Based Discount,0.2205,156,209
P00024481,105,2025-01-01,Tahun Baru,3,7100,0.1388,Event Based Discount,0.0223,45,320
P00022024,105,2025-01-01,Tahun Baru,3,27100,0.0,Event Based Discount,0.1329,121,244
P00019745,105,2025-01-01,Tahun Baru,3,17600,0.0746,Event Based Discount,0.1052,147,218
P00027296,105,2025-01-01,Tahun Baru,3,33274,0.4021,Expired Discount,0.0083,3,4
P00024376,105,2025-01-01,Tahun Baru,3,15500,0.1265,Event Based Discount,0.0866,15,350
P00030454,105,2025-01-01,Tahun Baru,3,24300,0.0,Event Based Discount,0.1484,33,332
P00028744,105,2025-01-01,Tahun Baru,3,89217,0.3088,Expired Discount,0.002,1,6
P00025523,105,2025-01-01,Tahun Baru,3,62531,0.3853,Expired Discount,0.003,1,6
P00024555,105,2025-01-01,Tahun Baru,3,20900,0.059,Event Based Discount,0.1064,18,347
P00028919,105,2025-01-01,Tahun Baru,3,88940,0.367,Expired Discount,0.0019,1,6
P00022337,105,2025-01-01,Tahun Baru,3,22100,0.0,Event Based Discount,0.2178,162,203
P00023061,105,2025-01-01,Tahun Baru,3,82659,0.4594,Expired Discount,0.005,2,3
P00024525,105,2025-01-01,Tahun Baru,3,7500,0.0675,Event Based Discount,0.1647,88,277
P00019944,105,2025-01-01,Tahun Baru,3,44227,0.4407,Expired Discount,0.0075,4,3
